PaperID,Individual_ID_reported,Virus_reported,Virus_strain_isolate,Host_reported,Host_order,Sex,Inoculation_route,Dose_raw,Dose_amount,Dose_unit,Duration_of_observation,Susceptible_YN,ClinicalDisease,severity_reported,Severity_note,Histopathology,Organ_tissue_damaged,Mortality_YN,Mortality_reason,Mortality_note,Behaviour,Physical_symptoms,Notes
274,32373,European bat lyssavirus type 1a,,Eptesicus serotinus,Chiroptera,M,Intracerebral,20 uL (10^3.2 MICLD50/ mL),0.02 * 10 ^ 3.2,MICLD50,120 days,Y,Y,NA,,none,none,Y,,,reduced feed intake; irritability; aggressiveness,tremor; paralysis,
274,31215,European bat lyssavirus type 1a,,Eptesicus serotinus,Chiroptera,F,Intracerebral,20 uL (10^3.2 MICLD50/ mL),0.02 * 10 ^ 3.2,MICLD50,120 days,Y,Y,NA,,none,none,Y,,,reduced feed intake; irritability; aggressiveness,tremor; paralysis,
274,33342,European bat lyssavirus type 1a,,Eptesicus serotinus,Chiroptera,M,Intracerebral,20 uL (10^3.2 MICLD50/ mL),0.02 * 10 ^ 3.2,MICLD50,120 days,Y,Y,NA,,none,none,Y,,,reduced feed intake; irritability; aggressiveness,tremor; paralysis,
274,29107,European bat lyssavirus type 1a,,Eptesicus serotinus,Chiroptera,M,Intranasal,20 uL (10^3.2 MICLD50/ mL),0.02 * 10 ^ 3.2,MICLD50,120 days,Y,N,NA,,none,none,N,,,none,none,
274,34526,European bat lyssavirus type 1a,,Eptesicus serotinus,Chiroptera,M,Intranasal,20 uL (10^3.2 MICLD50/ mL),0.02 * 10 ^ 3.2,MICLD50,120 days,Y,N,NA,,none,none,N,,,none,none,
274,29460,European bat lyssavirus type 1a,,Eptesicus serotinus,Chiroptera,M,Intranasal,20 uL (10^3.2 MICLD50/ mL),0.02 * 10 ^ 3.2,MICLD50,120 days,Y,N,NA,,none,none,N,,,none,none,
274,30892,European bat lyssavirus type 1a,,Eptesicus serotinus,Chiroptera,M,Intranasal,20 uL (10^3.2 MICLD50/ mL),0.02 * 10 ^ 3.2,MICLD50,120 days,Y,N,NA,,none,none,NA,,Non-specific death,none,none,
274,31088,European bat lyssavirus type 1a,,Eptesicus serotinus,Chiroptera,F,Intranasal,20 uL (10^3.2 MICLD50/ mL),0.02 * 10 ^ 3.2,MICLD50,120 days,Y,N,NA,,none,none,NA,,Non-specific death,none,none,
274,29033,European bat lyssavirus type 1a,,Eptesicus serotinus,Chiroptera,M,Intranasal,20 uL (10^3.2 MICLD50/ mL),0.02 * 10 ^ 3.2,MICLD50,120 days,Y,N,NA,,none,none,N,,,none,none,
274,32361,European bat lyssavirus type 1a,,Eptesicus serotinus,Chiroptera,M,Intramuscular,20 uL (10^3.2 MICLD50/ mL),0.02 * 10 ^ 3.2,MICLD50,120 days,Y,N,NA,,none,none,N,,,none,none,
274,27896,European bat lyssavirus type 1a,,Eptesicus serotinus,Chiroptera,M,Intramuscular,20 uL (10^3.2 MICLD50/ mL),0.02 * 10 ^ 3.2,MICLD50,120 days,Y,N,NA,,none,none,N,,,none,none,
274,34550,European bat lyssavirus type 1a,,Eptesicus serotinus,Chiroptera,M,Intramuscular,20 uL (10^3.2 MICLD50/ mL),0.02 * 10 ^ 3.2,MICLD50,120 days,Y,Y,NA,,none,none,Y,,,reduced feed intake; irritability; aggressiveness,tremor; paralysis,
274,31263,European bat lyssavirus type 1a,,Eptesicus serotinus,Chiroptera,M,Intramuscular,20 uL (10^3.2 MICLD50/ mL),0.02 * 10 ^ 3.2,MICLD50,120 days,Y,N,NA,,none,none,N,,,none,none,
274,30896,European bat lyssavirus type 1a,,Eptesicus serotinus,Chiroptera,M,Intramuscular,20 uL (10^3.2 MICLD50/ mL),0.02 * 10 ^ 3.2,MICLD50,120 days,Y,N,NA,,none,none,N,,,none,none,
274,27030,European bat lyssavirus type 1a,,Eptesicus serotinus,Chiroptera,M,Intramuscular,20 uL (10^3.2 MICLD50/ mL),0.02 * 10 ^ 3.2,MICLD50,120 days,Y,N,NA,,none,none,N,,,none,none,
274,32990,European bat lyssavirus type 1a,,Eptesicus serotinus,Chiroptera,M,Intramuscular,20 uL (10^3.2 MICLD50/ mL),0.02 * 10 ^ 3.2,MICLD50,120 days,Y,N,NA,,none,none,N,,,none,none,
274,29579,European bat lyssavirus type 1a,,Eptesicus serotinus,Chiroptera,F,Subcutaneous,20 uL (10^3.2 MICLD50/ mL),0.02 * 10 ^ 3.2,MICLD50,120 days,Y,N,NA,,none,none,N,,,none,none,
274,34620,European bat lyssavirus type 1a,,Eptesicus serotinus,Chiroptera,M,Subcutaneous,20 uL (10^3.2 MICLD50/ mL),0.02 * 10 ^ 3.2,MICLD50,120 days,Y,Y,NA,,none,none,Y,,,reduced feed intake; irritability; aggressiveness,tremor; paralysis,
274,29725,European bat lyssavirus type 1a,,Eptesicus serotinus,Chiroptera,M,Subcutaneous,20 uL (10^3.2 MICLD50/ mL),0.02 * 10 ^ 3.2,MICLD50,120 days,Y,N,NA,,none,none,NA,,Non-specific death,none,none,
274,34629,European bat lyssavirus type 1a,,Eptesicus serotinus,Chiroptera,M,Subcutaneous,20 uL (10^3.2 MICLD50/ mL),0.02 * 10 ^ 3.2,MICLD50,120 days,Y,Y,NA,,none,none,Y,,,reduced feed intake; irritability; aggressiveness,tremor; paralysis,
274,25599,European bat lyssavirus type 1a,,Eptesicus serotinus,Chiroptera,M,Subcutaneous,20 uL (10^3.2 MICLD50/ mL),0.02 * 10 ^ 3.2,MICLD50,120 days,Y,N,NA,,none,none,NA,,Non-specific death,none,none,
274,33841,European bat lyssavirus type 1a,,Eptesicus serotinus,Chiroptera,F,Subcutaneous,20 uL (10^3.2 MICLD50/ mL),0.02 * 10 ^ 3.2,MICLD50,120 days,Y,Y,NA,,none,none,Y,,,reduced feed intake; irritability; aggressiveness,tremor; paralysis,
274,31638,European bat lyssavirus type 1a,,Eptesicus serotinus,Chiroptera,F,Subcutaneous,20 uL (10^3.2 MICLD50/ mL),0.02 * 10 ^ 3.2,MICLD50,120 days,Y,N,NA,,none,none,N,,,none,none,
276,Y2495,European bat lyssavirus type 2,,Myotis daubentonii,Chiroptera,F,Intracerebral,3.2 log10 MICLD50,10^3.2,MICLD50,120 days,Y,Y,NA,,NA,NA,Y,,,none,inability to fly; paralysis,
276,Y2505,European bat lyssavirus type 2,,Myotis daubentonii,Chiroptera,F,Intracerebral,3.2 log10 MICLD50,10^3.2,MICLD50,120 days,Y,Y,NA,,NA,NA,Y,,,none,inability to fly; paralysis,
276,Y2516,European bat lyssavirus type 2,,Myotis daubentonii,Chiroptera,F,Intracerebral,3.2 log10 MICLD50,10^3.2,MICLD50,120 days,Y,Y,NA,,NA,NA,Y,,,none,inability to fly; paralysis,
276,Y2556,European bat lyssavirus type 2,,Myotis daubentonii,Chiroptera,F,Intracerebral,3.2 log10 MICLD50,10^3.2,MICLD50,120 days,Y,Y,NA,,NA,NA,Y,,,none,inability to fly; paralysis,
276,Y2563,European bat lyssavirus type 2,,Myotis daubentonii,Chiroptera,M,Intracerebral,3.2 log10 MICLD50,10^3.2,MICLD50,120 days,Y,N,NA,,NA,NA,NA,Accidental_death,Died during inoculation,none,NA,
276,Y2564,European bat lyssavirus type 2,,Myotis daubentonii,Chiroptera,F,Intracerebral,3.2 log10 MICLD50,10^3.2,MICLD50,120 days,Y,N,NA,,NA,NA,NA,Accidental_death,Died during inoculation,none,NA,
276,Y2566,European bat lyssavirus type 2,,Myotis daubentonii,Chiroptera,F,Intracerebral,3.2 log10 MICLD50,10^3.2,MICLD50,120 days,Y,N,NA,,NA,NA,Y,,,none,inability to fly; paralysis,
276,Y2494,European bat lyssavirus type 2,,Myotis daubentonii,Chiroptera,M,Intramuscular,3.2 log10 MICLD50,10^3.2,MICLD50,120 days,Y,N,NA,,NA,NA,N,,,none,NA,
276,Y2498,European bat lyssavirus type 2,,Myotis daubentonii,Chiroptera,F,Intramuscular,3.2 log10 MICLD50,10^3.2,MICLD50,120 days,Y,N,NA,,NA,NA,N,,,none,NA,
276,Y2508,European bat lyssavirus type 2,,Myotis daubentonii,Chiroptera,F,Intramuscular,3.2 log10 MICLD50,10^3.2,MICLD50,120 days,Y,N,NA,,NA,NA,N,,,none,NA,
276,Y2513,European bat lyssavirus type 2,,Myotis daubentonii,Chiroptera,M,Intramuscular,3.2 log10 MICLD50,10^3.2,MICLD50,120 days,Y,N,NA,,NA,NA,N,,,none,NA,
276,Y2517,European bat lyssavirus type 2,,Myotis daubentonii,Chiroptera,F,Intramuscular,3.2 log10 MICLD50,10^3.2,MICLD50,120 days,Y,N,NA,,NA,NA,N,,,none,NA,
276,Y2557,European bat lyssavirus type 2,,Myotis daubentonii,Chiroptera,F,Intramuscular,3.2 log10 MICLD50,10^3.2,MICLD50,120 days,Y,N,NA,,NA,NA,N,,,none,NA,
276,Y2565,European bat lyssavirus type 2,,Myotis daubentonii,Chiroptera,F,Intramuscular,3.2 log10 MICLD50,10^3.2,MICLD50,120 days,Y,N,NA,,NA,NA,N,,,none,NA,
276,Y2287,European bat lyssavirus type 2,,Myotis daubentonii,Chiroptera,F,Intranasal,3.2 log10 MICLD50,10^3.2,MICLD50,120 days,Y,N,NA,,NA,NA,N,,,none,NA,
276,Y2560,European bat lyssavirus type 2,,Myotis daubentonii,Chiroptera,F,Intranasal,3.2 log10 MICLD50,10^3.2,MICLD50,120 days,Y,N,NA,,NA,NA,N,,,none,NA,
276,Y2561,European bat lyssavirus type 2,,Myotis daubentonii,Chiroptera,M,Intranasal,3.2 log10 MICLD50,10^3.2,MICLD50,120 days,Y,N,NA,,NA,NA,N,,,none,NA,
276,Y2568,European bat lyssavirus type 2,,Myotis daubentonii,Chiroptera,M,Intranasal,3.2 log10 MICLD50,10^3.2,MICLD50,120 days,Y,N,NA,,NA,NA,N,,,none,NA,
276,Y2569,European bat lyssavirus type 2,,Myotis daubentonii,Chiroptera,M,Intranasal,3.2 log10 MICLD50,10^3.2,MICLD50,120 days,Y,N,NA,,NA,NA,N,,,none,NA,
276,Y2572,European bat lyssavirus type 2,,Myotis daubentonii,Chiroptera,F,Intranasal,3.2 log10 MICLD50,10^3.2,MICLD50,120 days,Y,N,NA,,NA,NA,N,,,none,NA,
276,Y2573,European bat lyssavirus type 2,,Myotis daubentonii,Chiroptera,M,Intranasal,3.2 log10 MICLD50,10^3.2,MICLD50,120 days,Y,N,NA,,NA,NA,N,,,none,NA,
276,Y2410,European bat lyssavirus type 2,,Myotis daubentonii,Chiroptera,M,Subdermal,3.2 log10 MICLD50,10^3.2,MICLD50,120 days,Y,N,NA,,NA,NA,N,,,none,NA,
276,Y2550,European bat lyssavirus type 2,,Myotis daubentonii,Chiroptera,F,Subdermal,3.2 log10 MICLD50,10^3.2,MICLD50,120 days,Y,N,NA,,NA,NA,N,,,none,NA,
276,Y2551,European bat lyssavirus type 2,,Myotis daubentonii,Chiroptera,F,Subdermal,3.2 log10 MICLD50,10^3.2,MICLD50,120 days,Y,N,NA,,NA,NA,NA,,Non-specific death,none,NA,
276,Y2558,European bat lyssavirus type 2,,Myotis daubentonii,Chiroptera,F,Subdermal,3.2 log10 MICLD50,10^3.2,MICLD50,120 days,Y,N,NA,,NA,NA,N,,,none,NA,
276,Y2559,European bat lyssavirus type 2,,Myotis daubentonii,Chiroptera,M,Subdermal,3.2 log10 MICLD50,10^3.2,MICLD50,120 days,Y,N,NA,,NA,NA,N,,,none,NA,
276,Y2562,European bat lyssavirus type 2,,Myotis daubentonii,Chiroptera,M,Subdermal,3.2 log10 MICLD50,10^3.2,MICLD50,120 days,Y,N,NA,,NA,NA,N,,,none,NA,
276,Y2720,European bat lyssavirus type 2,,Myotis daubentonii,Chiroptera,M,Subdermal,3.2 log10 MICLD50,10^3.2,MICLD50,120 days,Y,Y,NA,,NA,NA,Y,,,none,inability to fly; paralysis,Due to author input error this animal may be the same as Y2070
276,Y2554,European bat lyssavirus type 2,,Myotis daubentonii,Chiroptera,F,Intramuscular,3.2 log10 MICLD50,10^3.2,MICLD50,120 days,Y,N,NA,,NA,NA,N,,,none,NA,
276,Y2553,European bat lyssavirus type 2,,Myotis daubentonii,Chiroptera,F,Intramuscular,3.2 log10 MICLD50,10^3.2,MICLD50,120 days,Y,N,NA,,NA,NA,N,,,none,NA,
276,Y2555,European bat lyssavirus type 2,,Myotis daubentonii,Chiroptera,M,Intramuscular,3.2 log10 MICLD50,10^3.2,MICLD50,120 days,Y,N,NA,,NA,NA,N,,,none,NA,
276,Y2570,European bat lyssavirus type 2,,Myotis daubentonii,Chiroptera,M,Intramuscular,3.2 log10 MICLD50,10^3.2,MICLD50,120 days,Y,N,NA,,NA,NA,N,,,none,NA,
276,Y2571,European bat lyssavirus type 2,,Myotis daubentonii,Chiroptera,F,Intramuscular,3.2 log10 MICLD50,10^3.2,MICLD50,120 days,Y,N,NA,,NA,NA,NA,,Non-specific death,none,NA,
278,A1,Rabies virus,,Desmodus rotundus,Chiroptera,NA,Intracerebral,10^-3.6 dilution of 10^5.6/0.03mL MICLD50,10^2,MICLD50,1 year,Y,Y,NA,,NA,NA,NA,,Not mentioned,NA,NA,"States the number of days until the appearance of clinical signs in the paper to the indivudal level, but not what those signs are. For the bats that did not test positive for virus in saliva it is also not clear whether they had clinical signs or not."
278,A2,Rabies virus,,Desmodus rotundus,Chiroptera,NA,Intracerebral,10^-3.6 dilution of 10^5.6/0.03mL MICLD50,10^2,MICLD50,1 year,Y,Y,NA,,NA,NA,NA,,Not mentioned,NA,NA,"States the number of days until the appearance of clinical signs in the paper to the indivudal level, but not what those signs are. For the bats that did not test positive for virus in saliva it is also not clear whether they had clinical signs or not."
278,A3,Rabies virus,,Desmodus rotundus,Chiroptera,NA,Intracerebral,10^-3.6 dilution of 10^5.6/0.03mL MICLD50,10^2,MICLD50,1 year,Y,Y,NA,,NA,NA,NA,,Not mentioned,NA,NA,"States the number of days until the appearance of clinical signs in the paper to the indivudal level, but not what those signs are. For the bats that did not test positive for virus in saliva it is also not clear whether they had clinical signs or not."
278,A4,Rabies virus,,Desmodus rotundus,Chiroptera,NA,Intracerebral,10^-3.6 dilution of 10^5.6/0.03mL MICLD50,10^2,MICLD50,1 year,Y,Y,NA,,NA,NA,NA,,Not mentioned,NA,NA,"States the number of days until the appearance of clinical signs in the paper to the indivudal level, but not what those signs are. For the bats that did not test positive for virus in saliva it is also not clear whether they had clinical signs or not."
278,A5,Rabies virus,,Desmodus rotundus,Chiroptera,NA,Intracerebral,10^-3.6 dilution of 10^5.6/0.03mL MICLD50,10^2,MICLD50,1 year,Y,Y,NA,,NA,NA,NA,,Not mentioned,NA,NA,"States the number of days until the appearance of clinical signs in the paper to the indivudal level, but not what those signs are. For the bats that did not test positive for virus in saliva it is also not clear whether they had clinical signs or not."
278,A6,Rabies virus,,Desmodus rotundus,Chiroptera,NA,Intracerebral,10^-3.6 dilution of 10^5.6/0.03mL MICLD50,10^2,MICLD50,1 year,Y,Y,NA,,NA,NA,NA,,Not mentioned,NA,NA,"States the number of days until the appearance of clinical signs in the paper to the indivudal level, but not what those signs are. For the bats that did not test positive for virus in saliva it is also not clear whether they had clinical signs or not."
278,A7,Rabies virus,,Desmodus rotundus,Chiroptera,NA,Intracerebral,10^-3.6 dilution of 10^5.6/0.03mL MICLD50,10^2,MICLD50,1 year,Y,Y,NA,,NA,NA,NA,,Not mentioned,NA,NA,"States the number of days until the appearance of clinical signs in the paper to the indivudal level, but not what those signs are. For the bats that did not test positive for virus in saliva it is also not clear whether they had clinical signs or not."
278,A8,Rabies virus,,Desmodus rotundus,Chiroptera,NA,Intracerebral,10^-3.6 dilution of 10^5.6/0.03mL MICLD50,10^2,MICLD50,1 year,Y,Y,NA,,NA,NA,NA,,Not mentioned,NA,NA,"States the number of days until the appearance of clinical signs in the paper to the indivudal level, but not what those signs are. For the bats that did not test positive for virus in saliva it is also not clear whether they had clinical signs or not."
278,A9,Rabies virus,,Desmodus rotundus,Chiroptera,NA,Intracerebral,10^-3.6 dilution of 10^5.6/0.03mL MICLD50,10^2,MICLD50,1 year,Y,Y,NA,,NA,NA,NA,,Not mentioned,NA,NA,"States the number of days until the appearance of clinical signs in the paper to the indivudal level, but not what those signs are. For the bats that did not test positive for virus in saliva it is also not clear whether they had clinical signs or not."
278,A10,Rabies virus,,Desmodus rotundus,Chiroptera,NA,Intracerebral,10^-3.6 dilution of 10^5.6/0.03mL MICLD50,10^2,MICLD50,1 year,Y,Y,NA,,NA,NA,NA,,Not mentioned,NA,NA,"States the number of days until the appearance of clinical signs in the paper to the indivudal level, but not what those signs are. For the bats that did not test positive for virus in saliva it is also not clear whether they had clinical signs or not."
278,A11,Rabies virus,,Desmodus rotundus,Chiroptera,NA,Intracerebral,10^-3.6 dilution of 10^5.6/0.03mL MICLD50,10^2,MICLD50,1 year,Y,Y,NA,,NA,NA,NA,,Not mentioned,NA,NA,"States the number of days until the appearance of clinical signs in the paper to the indivudal level, but not what those signs are. For the bats that did not test positive for virus in saliva it is also not clear whether they had clinical signs or not."
278,A12,Rabies virus,,Desmodus rotundus,Chiroptera,NA,Intracerebral,10^-3.6 dilution of 10^5.6/0.03mL MICLD50,10^2,MICLD50,1 year,Y,Y,NA,,NA,NA,NA,,Not mentioned,NA,NA,"States the number of days until the appearance of clinical signs in the paper to the indivudal level, but not what those signs are. For the bats that did not test positive for virus in saliva it is also not clear whether they had clinical signs or not."
278,B1,Rabies virus,,Desmodus rotundus,Chiroptera,NA,Intracerebral,562 MICLD50,562,MICLD50,1 year,Y,Y,NA,,NA,NA,Y,,,NA,NA,"States the number of days until the appearance of clinical signs in the paper to the indivudal level, but not what those signs are. For the bats that did not test positive for virus in saliva it is also not clear whether they had clinical signs or not."
278,B2,Rabies virus,,Desmodus rotundus,Chiroptera,NA,Intracerebral,562 MICLD50,562,MICLD50,1 year,Y,Y,NA,,NA,NA,Y,,,NA,NA,"States the number of days until the appearance of clinical signs in the paper to the indivudal level, but not what those signs are. For the bats that did not test positive for virus in saliva it is also not clear whether they had clinical signs or not."
278,B3,Rabies virus,,Desmodus rotundus,Chiroptera,NA,Intracerebral,562 MICLD50,562,MICLD50,1 year,Y,Y,NA,,NA,NA,Y,,,NA,NA,"States the number of days until the appearance of clinical signs in the paper to the indivudal level, but not what those signs are. For the bats that did not test positive for virus in saliva it is also not clear whether they had clinical signs or not."
278,B4,Rabies virus,,Desmodus rotundus,Chiroptera,NA,Intracerebral,562 MICLD50,562,MICLD50,1 year,Y,Y,NA,,NA,NA,Y,,,NA,NA,"States the number of days until the appearance of clinical signs in the paper to the indivudal level, but not what those signs are. For the bats that did not test positive for virus in saliva it is also not clear whether they had clinical signs or not."
278,B5,Rabies virus,,Desmodus rotundus,Chiroptera,NA,Intracerebral,562 MICLD50,562,MICLD50,1 year,Y,Y,NA,,NA,NA,Y,,,NA,NA,"States the number of days until the appearance of clinical signs in the paper to the indivudal level, but not what those signs are. For the bats that did not test positive for virus in saliva it is also not clear whether they had clinical signs or not."
278,C1,Rabies virus,,Desmodus rotundus,Chiroptera,NA,Intracerebral,56 MICLD50,56,MICLD50,1 year,N,N,NA,,NA,NA,N,,,NA,NA,"States the number of days until the appearance of clinical signs in the paper to the indivudal level, but not what those signs are. For the bats that did not test positive for virus in saliva it is also not clear whether they had clinical signs or not."
278,C2,Rabies virus,,Desmodus rotundus,Chiroptera,NA,Intracerebral,56 MICLD50,56,MICLD50,1 year,Y,Y,NA,,NA,NA,Y,,,NA,NA,"States the number of days until the appearance of clinical signs in the paper to the indivudal level, but not what those signs are. For the bats that did not test positive for virus in saliva it is also not clear whether they had clinical signs or not."
278,C3,Rabies virus,,Desmodus rotundus,Chiroptera,NA,Intracerebral,56 MICLD50,56,MICLD50,1 year,N,N,NA,,NA,NA,N,,,NA,NA,"States the number of days until the appearance of clinical signs in the paper to the indivudal level, but not what those signs are. For the bats that did not test positive for virus in saliva it is also not clear whether they had clinical signs or not."
278,C4,Rabies virus,,Desmodus rotundus,Chiroptera,NA,Intracerebral,56 MICLD50,56,MICLD50,1 year,Y,Y,NA,,NA,NA,Y,,,NA,NA,"States the number of days until the appearance of clinical signs in the paper to the indivudal level, but not what those signs are. For the bats that did not test positive for virus in saliva it is also not clear whether they had clinical signs or not."
278,C5,Rabies virus,,Desmodus rotundus,Chiroptera,NA,Intracerebral,56 MICLD50,56,MICLD50,1 year,N,N,NA,,NA,NA,N,,,NA,NA,"States the number of days until the appearance of clinical signs in the paper to the indivudal level, but not what those signs are. For the bats that did not test positive for virus in saliva it is also not clear whether they had clinical signs or not."
278,C6,Rabies virus,,Desmodus rotundus,Chiroptera,NA,Intracerebral,56 MICLD50,56,MICLD50,1 year,N,N,NA,,NA,NA,N,,,NA,NA,"States the number of days until the appearance of clinical signs in the paper to the indivudal level, but not what those signs are. For the bats that did not test positive for virus in saliva it is also not clear whether they had clinical signs or not."
278,C7,Rabies virus,,Desmodus rotundus,Chiroptera,NA,Intracerebral,56 MICLD50,56,MICLD50,1 year,N,N,NA,,NA,NA,N,,,NA,NA,"States the number of days until the appearance of clinical signs in the paper to the indivudal level, but not what those signs are. For the bats that did not test positive for virus in saliva it is also not clear whether they had clinical signs or not."
278,D1,Rabies virus,,Desmodus rotundus,Chiroptera,NA,Intracerebral,5 MICLD50,5,MICLD50,1 year,Y,Y,NA,,NA,NA,Y,,,NA,NA,"States the number of days until the appearance of clinical signs in the paper to the indivudal level, but not what those signs are. For the bats that did not test positive for virus in saliva it is also not clear whether they had clinical signs or not."
278,D2,Rabies virus,,Desmodus rotundus,Chiroptera,NA,Intracerebral,5 MICLD50,5,MICLD50,1 year,N,N,NA,,NA,NA,N,,,NA,NA,"States the number of days until the appearance of clinical signs in the paper to the indivudal level, but not what those signs are. For the bats that did not test positive for virus in saliva it is also not clear whether they had clinical signs or not."
278,D3,Rabies virus,,Desmodus rotundus,Chiroptera,NA,Intracerebral,5 MICLD50,5,MICLD50,1 year,N,N,NA,,NA,NA,N,,,NA,NA,"States the number of days until the appearance of clinical signs in the paper to the indivudal level, but not what those signs are. For the bats that did not test positive for virus in saliva it is also not clear whether they had clinical signs or not."
278,D4,Rabies virus,,Desmodus rotundus,Chiroptera,NA,Intracerebral,5 MICLD50,5,MICLD50,1 year,N,N,NA,,NA,NA,N,,,NA,NA,"States the number of days until the appearance of clinical signs in the paper to the indivudal level, but not what those signs are. For the bats that did not test positive for virus in saliva it is also not clear whether they had clinical signs or not."
278,D5,Rabies virus,,Desmodus rotundus,Chiroptera,NA,Intracerebral,5 MICLD50,5,MICLD50,1 year,N,N,NA,,NA,NA,N,,,NA,NA,"States the number of days until the appearance of clinical signs in the paper to the indivudal level, but not what those signs are. For the bats that did not test positive for virus in saliva it is also not clear whether they had clinical signs or not."
278,D6,Rabies virus,,Desmodus rotundus,Chiroptera,NA,Intracerebral,5 MICLD50,5,MICLD50,1 year,N,N,NA,,NA,NA,N,,,NA,NA,"States the number of days until the appearance of clinical signs in the paper to the indivudal level, but not what those signs are. For the bats that did not test positive for virus in saliva it is also not clear whether they had clinical signs or not."
278,E1,Rabies virus,,Desmodus rotundus,Chiroptera,NA,Subcutaneous,5620 MICLD50,5620,MICLD50,1 year,Y,Y,NA,,NA,NA,Y,,,NA,NA,"States the number of days until the appearance of clinical signs in the paper to the indivudal level, but not what those signs are. For the bats that did not test positive for virus in saliva it is also not clear whether they had clinical signs or not."
278,E2,Rabies virus,,Desmodus rotundus,Chiroptera,NA,Subcutaneous,5620 MICLD50,5620,MICLD50,1 year,Y,Y,NA,,NA,NA,Y,,,NA,NA,"States the number of days until the appearance of clinical signs in the paper to the indivudal level, but not what those signs are. For the bats that did not test positive for virus in saliva it is also not clear whether they had clinical signs or not."
278,E3,Rabies virus,,Desmodus rotundus,Chiroptera,NA,Subcutaneous,5620 MICLD50,5620,MICLD50,1 year,Y,NA,NA,,NA,NA,Y,,,NA,NA,"States the number of days until the appearance of clinical signs in the paper to the indivudal level, but not what those signs are. For the bats that did not test positive for virus in saliva it is also not clear whether they had clinical signs or not."
278,E4,Rabies virus,,Desmodus rotundus,Chiroptera,NA,Subcutaneous,5620 MICLD50,5620,MICLD50,1 year,Y,Y,NA,,NA,NA,Y,,,NA,NA,"States the number of days until the appearance of clinical signs in the paper to the indivudal level, but not what those signs are. For the bats that did not test positive for virus in saliva it is also not clear whether they had clinical signs or not."
278,E5,Rabies virus,,Desmodus rotundus,Chiroptera,NA,Subcutaneous,5620 MICLD50,5620,MICLD50,1 year,N,N,NA,,NA,NA,N,,,NA,NA,"States the number of days until the appearance of clinical signs in the paper to the indivudal level, but not what those signs are. For the bats that did not test positive for virus in saliva it is also not clear whether they had clinical signs or not."
278,F1,Rabies virus,,Desmodus rotundus,Chiroptera,NA,Subcutaneous,562 MICLD50,562,MICLD50,1 year,N,NA,NA,,NA,NA,N,,,NA,NA,"States the number of days until the appearance of clinical signs in the paper to the indivudal level, but not what those signs are. For the bats that did not test positive for virus in saliva it is also not clear whether they had clinical signs or not."
278,F2,Rabies virus,,Desmodus rotundus,Chiroptera,NA,Subcutaneous,562 MICLD50,562,MICLD50,1 year,Y,Y,NA,,NA,NA,Y,,,NA,NA,"States the number of days until the appearance of clinical signs in the paper to the indivudal level, but not what those signs are. For the bats that did not test positive for virus in saliva it is also not clear whether they had clinical signs or not."
278,F3,Rabies virus,,Desmodus rotundus,Chiroptera,NA,Subcutaneous,562 MICLD50,562,MICLD50,1 year,Y,NA,NA,,NA,NA,Y,,,NA,NA,"States the number of days until the appearance of clinical signs in the paper to the indivudal level, but not what those signs are. For the bats that did not test positive for virus in saliva it is also not clear whether they had clinical signs or not."
278,F4,Rabies virus,,Desmodus rotundus,Chiroptera,NA,Subcutaneous,562 MICLD50,562,MICLD50,1 year,Y,NA,NA,,NA,NA,N,,,NA,NA,"States the number of days until the appearance of clinical signs in the paper to the indivudal level, but not what those signs are. For the bats that did not test positive for virus in saliva it is also not clear whether they had clinical signs or not."
278,F5,Rabies virus,,Desmodus rotundus,Chiroptera,NA,Subcutaneous,562 MICLD50,562,MICLD50,1 year,N,NA,NA,,NA,NA,N,,,NA,NA,"States the number of days until the appearance of clinical signs in the paper to the indivudal level, but not what those signs are. For the bats that did not test positive for virus in saliva it is also not clear whether they had clinical signs or not."
278,F6,Rabies virus,,Desmodus rotundus,Chiroptera,NA,Subcutaneous,562 MICLD50,562,MICLD50,1 year,N,NA,NA,,NA,NA,N,,,NA,NA,"States the number of days until the appearance of clinical signs in the paper to the indivudal level, but not what those signs are. For the bats that did not test positive for virus in saliva it is also not clear whether they had clinical signs or not."
278,F7,Rabies virus,,Desmodus rotundus,Chiroptera,NA,Subcutaneous,562 MICLD50,562,MICLD50,1 year,Y,Y,NA,,NA,NA,Y,,,NA,NA,"States the number of days until the appearance of clinical signs in the paper to the indivudal level, but not what those signs are. For the bats that did not test positive for virus in saliva it is also not clear whether they had clinical signs or not."
279,1,Rabies virus,Brldr2918,Desmodus rotundus,Chiroptera,NA,Intramuscular (pectoral muscle),0.1 mL Rabies virussuspension containing 1000 MICLD50,10^2,MICLD50,90 days,N,N,NA,,NA,NA,NA,,,NA,NA,
279,2,Rabies virus,Brldr2918,Desmodus rotundus,Chiroptera,NA,Intramuscular (pectoral muscle),0.1 mL Rabies virussuspension containing 1000 MICLD50,10^2,MICLD50,90 days,N,N,NA,,NA,NA,NA,,,NA,NA,
279,3,Rabies virus,Brldr2918,Desmodus rotundus,Chiroptera,NA,Intramuscular (pectoral muscle),0.1 mL Rabies virussuspension containing 1000 MICLD50,10^2,MICLD50,90 days,N,N,NA,,NA,NA,NA,,,NA,NA,
