"PaperID","IndividualID","Virus_ICTV","Host_Upham","adult_mass_g","Dose_amount","Dose_unit","Dose_mass","Route_type"
273,"42_273","European bat 1 lyssavirus","Eptesicus_fuscus",17.195,1584.89319246111,"Mouse LD50",92.171747162612,"Oronasal"
273,"43_273","European bat 1 lyssavirus","Eptesicus_fuscus",17.195,1584.89319246111,"Mouse LD50",92.171747162612,"Oronasal"
273,"44_273","European bat 1 lyssavirus","Eptesicus_fuscus",17.195,1584.89319246111,"Mouse LD50",92.171747162612,"Oronasal"
273,"45_273","European bat 1 lyssavirus","Eptesicus_fuscus",17.195,158.489319246111,"Mouse LD50",9.2171747162612,"Injection (body)"
273,"46_273","European bat 1 lyssavirus","Eptesicus_fuscus",17.195,158.489319246111,"Mouse LD50",9.2171747162612,"Injection (body)"
273,"47_273","European bat 1 lyssavirus","Eptesicus_fuscus",17.195,158.489319246111,"Mouse LD50",9.2171747162612,"Injection (body)"
273,"48_273","European bat 1 lyssavirus","Eptesicus_fuscus",17.195,158.489319246111,"Mouse LD50",9.2171747162612,"Injection (body)"
273,"49_273","European bat 1 lyssavirus","Eptesicus_fuscus",17.195,158.489319246111,"Mouse LD50",9.2171747162612,"Injection (body)"
273,"50_273","European bat 1 lyssavirus","Eptesicus_fuscus",17.195,158.489319246111,"Mouse LD50",9.2171747162612,"Injection (body)"
273,"51_273","European bat 1 lyssavirus","Eptesicus_fuscus",17.195,158.489319246111,"Mouse LD50",9.2171747162612,"Injection (body)"
274,"1_274","European bat 1 lyssavirus","Eptesicus_serotinus",18.2,31.6978638492223,"Mouse LD50",1.74164087083639,"Injection (brain)"
274,"2_274","European bat 1 lyssavirus","Eptesicus_serotinus",18.2,31.6978638492223,"Mouse LD50",1.74164087083639,"Injection (brain)"
274,"3_274","European bat 1 lyssavirus","Eptesicus_serotinus",18.2,31.6978638492223,"Mouse LD50",1.74164087083639,"Injection (brain)"
274,"4_274","European bat 1 lyssavirus","Eptesicus_serotinus",18.2,31.6978638492223,"Mouse LD50",1.74164087083639,"Injection (brain)"
274,"5_274","European bat 1 lyssavirus","Eptesicus_serotinus",18.2,31.6978638492223,"Mouse LD50",1.74164087083639,"Injection (brain)"
274,"6_274","European bat 1 lyssavirus","Eptesicus_serotinus",18.2,31.6978638492223,"Mouse LD50",1.74164087083639,"Oronasal"
274,"7_274","European bat 1 lyssavirus","Eptesicus_serotinus",18.2,31.6978638492223,"Mouse LD50",1.74164087083639,"Oronasal"
274,"8_274","European bat 1 lyssavirus","Eptesicus_serotinus",18.2,31.6978638492223,"Mouse LD50",1.74164087083639,"Oronasal"
274,"9_274","European bat 1 lyssavirus","Eptesicus_serotinus",18.2,31.6978638492223,"Mouse LD50",1.74164087083639,"Oronasal"
274,"10_274","European bat 1 lyssavirus","Eptesicus_serotinus",18.2,31.6978638492223,"Mouse LD50",1.74164087083639,"Oronasal"
274,"11_274","European bat 1 lyssavirus","Eptesicus_serotinus",18.2,31.6978638492223,"Mouse LD50",1.74164087083639,"Oronasal"
274,"12_274","European bat 1 lyssavirus","Eptesicus_serotinus",18.2,31.6978638492223,"Mouse LD50",1.74164087083639,"Injection (body)"
274,"13_274","European bat 1 lyssavirus","Eptesicus_serotinus",18.2,31.6978638492223,"Mouse LD50",1.74164087083639,"Injection (body)"
274,"14_274","European bat 1 lyssavirus","Eptesicus_serotinus",18.2,31.6978638492223,"Mouse LD50",1.74164087083639,"Injection (body)"
274,"15_274","European bat 1 lyssavirus","Eptesicus_serotinus",18.2,31.6978638492223,"Mouse LD50",1.74164087083639,"Injection (body)"
274,"16_274","European bat 1 lyssavirus","Eptesicus_serotinus",18.2,31.6978638492223,"Mouse LD50",1.74164087083639,"Injection (body)"
274,"17_274","European bat 1 lyssavirus","Eptesicus_serotinus",18.2,31.6978638492223,"Mouse LD50",1.74164087083639,"Injection (body)"
274,"18_274","European bat 1 lyssavirus","Eptesicus_serotinus",18.2,31.6978638492223,"Mouse LD50",1.74164087083639,"Injection (body)"
274,"19_274","European bat 1 lyssavirus","Eptesicus_serotinus",18.2,31.6978638492223,"Mouse LD50",1.74164087083639,"Injection (body)"
274,"20_274","European bat 1 lyssavirus","Eptesicus_serotinus",18.2,31.6978638492223,"Mouse LD50",1.74164087083639,"Injection (body)"
274,"21_274","European bat 1 lyssavirus","Eptesicus_serotinus",18.2,31.6978638492223,"Mouse LD50",1.74164087083639,"Injection (body)"
274,"22_274","European bat 1 lyssavirus","Eptesicus_serotinus",18.2,31.6978638492223,"Mouse LD50",1.74164087083639,"Injection (body)"
274,"23_274","European bat 1 lyssavirus","Eptesicus_serotinus",18.2,31.6978638492223,"Mouse LD50",1.74164087083639,"Injection (body)"
274,"24_274","European bat 1 lyssavirus","Eptesicus_serotinus",18.2,31.6978638492223,"Mouse LD50",1.74164087083639,"Injection (body)"
274,"25_274","European bat 1 lyssavirus","Eptesicus_serotinus",18.2,31.6978638492223,"Mouse LD50",1.74164087083639,"Injection (body)"
276,"1_276","European bat 2 lyssavirus","Myotis_daubentonii",7.902,1584.89319246111,"Mouse LD50",200.568614586322,"Injection (brain)"
276,"2_276","European bat 2 lyssavirus","Myotis_daubentonii",7.902,1584.89319246111,"Mouse LD50",200.568614586322,"Injection (brain)"
276,"3_276","European bat 2 lyssavirus","Myotis_daubentonii",7.902,1584.89319246111,"Mouse LD50",200.568614586322,"Injection (brain)"
276,"4_276","European bat 2 lyssavirus","Myotis_daubentonii",7.902,1584.89319246111,"Mouse LD50",200.568614586322,"Injection (brain)"
276,"5_276","European bat 2 lyssavirus","Myotis_daubentonii",7.902,1584.89319246111,"Mouse LD50",200.568614586322,"Injection (brain)"
276,"6_276","European bat 2 lyssavirus","Myotis_daubentonii",7.902,1584.89319246111,"Mouse LD50",200.568614586322,"Injection (brain)"
276,"7_276","European bat 2 lyssavirus","Myotis_daubentonii",7.902,1584.89319246111,"Mouse LD50",200.568614586322,"Injection (brain)"
276,"8_276","European bat 2 lyssavirus","Myotis_daubentonii",7.902,1584.89319246111,"Mouse LD50",200.568614586322,"Injection (body)"
276,"9_276","European bat 2 lyssavirus","Myotis_daubentonii",7.902,1584.89319246111,"Mouse LD50",200.568614586322,"Injection (body)"
276,"10_276","European bat 2 lyssavirus","Myotis_daubentonii",7.902,1584.89319246111,"Mouse LD50",200.568614586322,"Injection (body)"
276,"11_276","European bat 2 lyssavirus","Myotis_daubentonii",7.902,1584.89319246111,"Mouse LD50",200.568614586322,"Injection (body)"
276,"12_276","European bat 2 lyssavirus","Myotis_daubentonii",7.902,1584.89319246111,"Mouse LD50",200.568614586322,"Injection (body)"
276,"13_276","European bat 2 lyssavirus","Myotis_daubentonii",7.902,1584.89319246111,"Mouse LD50",200.568614586322,"Injection (body)"
276,"14_276","European bat 2 lyssavirus","Myotis_daubentonii",7.902,1584.89319246111,"Mouse LD50",200.568614586322,"Injection (body)"
276,"15_276","European bat 2 lyssavirus","Myotis_daubentonii",7.902,1584.89319246111,"Mouse LD50",200.568614586322,"Oronasal"
276,"16_276","European bat 2 lyssavirus","Myotis_daubentonii",7.902,1584.89319246111,"Mouse LD50",200.568614586322,"Oronasal"
276,"17_276","European bat 2 lyssavirus","Myotis_daubentonii",7.902,1584.89319246111,"Mouse LD50",200.568614586322,"Oronasal"
276,"18_276","European bat 2 lyssavirus","Myotis_daubentonii",7.902,1584.89319246111,"Mouse LD50",200.568614586322,"Oronasal"
276,"19_276","European bat 2 lyssavirus","Myotis_daubentonii",7.902,1584.89319246111,"Mouse LD50",200.568614586322,"Oronasal"
276,"20_276","European bat 2 lyssavirus","Myotis_daubentonii",7.902,1584.89319246111,"Mouse LD50",200.568614586322,"Oronasal"
276,"21_276","European bat 2 lyssavirus","Myotis_daubentonii",7.902,1584.89319246111,"Mouse LD50",200.568614586322,"Oronasal"
276,"22_276","European bat 2 lyssavirus","Myotis_daubentonii",7.902,1584.89319246111,"Mouse LD50",200.568614586322,"Injection (body)"
276,"23_276","European bat 2 lyssavirus","Myotis_daubentonii",7.902,1584.89319246111,"Mouse LD50",200.568614586322,"Injection (body)"
276,"24_276","European bat 2 lyssavirus","Myotis_daubentonii",7.902,1584.89319246111,"Mouse LD50",200.568614586322,"Injection (body)"
276,"25_276","European bat 2 lyssavirus","Myotis_daubentonii",7.902,1584.89319246111,"Mouse LD50",200.568614586322,"Injection (body)"
276,"26_276","European bat 2 lyssavirus","Myotis_daubentonii",7.902,1584.89319246111,"Mouse LD50",200.568614586322,"Injection (body)"
276,"27_276","European bat 2 lyssavirus","Myotis_daubentonii",7.902,1584.89319246111,"Mouse LD50",200.568614586322,"Injection (body)"
276,"28_276","European bat 2 lyssavirus","Myotis_daubentonii",7.902,1584.89319246111,"Mouse LD50",200.568614586322,"Injection (body)"
276,"29_276","European bat 2 lyssavirus","Myotis_daubentonii",7.902,1584.89319246111,"Mouse LD50",200.568614586322,"Injection (body)"
276,"30_276","European bat 2 lyssavirus","Myotis_daubentonii",7.902,1584.89319246111,"Mouse LD50",200.568614586322,"Injection (body)"
276,"31_276","European bat 2 lyssavirus","Myotis_daubentonii",7.902,1584.89319246111,"Mouse LD50",200.568614586322,"Injection (body)"
276,"32_276","European bat 2 lyssavirus","Myotis_daubentonii",7.902,1584.89319246111,"Mouse LD50",200.568614586322,"Injection (body)"
276,"33_276","European bat 2 lyssavirus","Myotis_daubentonii",7.902,1584.89319246111,"Mouse LD50",200.568614586322,"Injection (body)"
278,"1_278","Lyssavirus rabies","Desmodus_rotundus",33.18,100,"Mouse LD50",3.01386377335744,"Injection (brain)"
278,"2_278","Lyssavirus rabies","Desmodus_rotundus",33.18,100,"Mouse LD50",3.01386377335744,"Injection (brain)"
278,"3_278","Lyssavirus rabies","Desmodus_rotundus",33.18,100,"Mouse LD50",3.01386377335744,"Injection (brain)"
278,"4_278","Lyssavirus rabies","Desmodus_rotundus",33.18,100,"Mouse LD50",3.01386377335744,"Injection (brain)"
278,"5_278","Lyssavirus rabies","Desmodus_rotundus",33.18,100,"Mouse LD50",3.01386377335744,"Injection (brain)"
278,"6_278","Lyssavirus rabies","Desmodus_rotundus",33.18,100,"Mouse LD50",3.01386377335744,"Injection (brain)"
278,"7_278","Lyssavirus rabies","Desmodus_rotundus",33.18,100,"Mouse LD50",3.01386377335744,"Injection (brain)"
278,"8_278","Lyssavirus rabies","Desmodus_rotundus",33.18,100,"Mouse LD50",3.01386377335744,"Injection (brain)"
278,"9_278","Lyssavirus rabies","Desmodus_rotundus",33.18,100,"Mouse LD50",3.01386377335744,"Injection (brain)"
278,"10_278","Lyssavirus rabies","Desmodus_rotundus",33.18,100,"Mouse LD50",3.01386377335744,"Injection (brain)"
278,"11_278","Lyssavirus rabies","Desmodus_rotundus",33.18,100,"Mouse LD50",3.01386377335744,"Injection (brain)"
278,"12_278","Lyssavirus rabies","Desmodus_rotundus",33.18,100,"Mouse LD50",3.01386377335744,"Injection (brain)"
278,"13_278","Lyssavirus rabies","Desmodus_rotundus",33.18,562,"Mouse LD50",16.9379144062688,"Injection (brain)"
278,"14_278","Lyssavirus rabies","Desmodus_rotundus",33.18,562,"Mouse LD50",16.9379144062688,"Injection (brain)"
278,"15_278","Lyssavirus rabies","Desmodus_rotundus",33.18,562,"Mouse LD50",16.9379144062688,"Injection (brain)"
278,"16_278","Lyssavirus rabies","Desmodus_rotundus",33.18,562,"Mouse LD50",16.9379144062688,"Injection (brain)"
278,"17_278","Lyssavirus rabies","Desmodus_rotundus",33.18,562,"Mouse LD50",16.9379144062688,"Injection (brain)"
278,"18_278","Lyssavirus rabies","Desmodus_rotundus",33.18,56,"Mouse LD50",1.68776371308017,"Injection (brain)"
278,"19_278","Lyssavirus rabies","Desmodus_rotundus",33.18,56,"Mouse LD50",1.68776371308017,"Injection (brain)"
278,"20_278","Lyssavirus rabies","Desmodus_rotundus",33.18,56,"Mouse LD50",1.68776371308017,"Injection (brain)"
278,"21_278","Lyssavirus rabies","Desmodus_rotundus",33.18,56,"Mouse LD50",1.68776371308017,"Injection (brain)"
278,"22_278","Lyssavirus rabies","Desmodus_rotundus",33.18,56,"Mouse LD50",1.68776371308017,"Injection (brain)"
278,"23_278","Lyssavirus rabies","Desmodus_rotundus",33.18,56,"Mouse LD50",1.68776371308017,"Injection (brain)"
278,"24_278","Lyssavirus rabies","Desmodus_rotundus",33.18,56,"Mouse LD50",1.68776371308017,"Injection (brain)"
278,"25_278","Lyssavirus rabies","Desmodus_rotundus",33.18,5,"Mouse LD50",0.150693188667872,"Injection (brain)"
278,"26_278","Lyssavirus rabies","Desmodus_rotundus",33.18,5,"Mouse LD50",0.150693188667872,"Injection (brain)"
278,"27_278","Lyssavirus rabies","Desmodus_rotundus",33.18,5,"Mouse LD50",0.150693188667872,"Injection (brain)"
278,"28_278","Lyssavirus rabies","Desmodus_rotundus",33.18,5,"Mouse LD50",0.150693188667872,"Injection (brain)"
278,"29_278","Lyssavirus rabies","Desmodus_rotundus",33.18,5,"Mouse LD50",0.150693188667872,"Injection (brain)"
278,"30_278","Lyssavirus rabies","Desmodus_rotundus",33.18,5,"Mouse LD50",0.150693188667872,"Injection (brain)"
278,"31_278","Lyssavirus rabies","Desmodus_rotundus",33.18,5620,"Mouse LD50",169.379144062688,"Injection (body)"
278,"32_278","Lyssavirus rabies","Desmodus_rotundus",33.18,5620,"Mouse LD50",169.379144062688,"Injection (body)"
278,"33_278","Lyssavirus rabies","Desmodus_rotundus",33.18,5620,"Mouse LD50",169.379144062688,"Injection (body)"
278,"34_278","Lyssavirus rabies","Desmodus_rotundus",33.18,5620,"Mouse LD50",169.379144062688,"Injection (body)"
278,"35_278","Lyssavirus rabies","Desmodus_rotundus",33.18,5620,"Mouse LD50",169.379144062688,"Injection (body)"
278,"36_278","Lyssavirus rabies","Desmodus_rotundus",33.18,562,"Mouse LD50",16.9379144062688,"Injection (body)"
278,"37_278","Lyssavirus rabies","Desmodus_rotundus",33.18,562,"Mouse LD50",16.9379144062688,"Injection (body)"
278,"38_278","Lyssavirus rabies","Desmodus_rotundus",33.18,562,"Mouse LD50",16.9379144062688,"Injection (body)"
278,"39_278","Lyssavirus rabies","Desmodus_rotundus",33.18,562,"Mouse LD50",16.9379144062688,"Injection (body)"
278,"40_278","Lyssavirus rabies","Desmodus_rotundus",33.18,562,"Mouse LD50",16.9379144062688,"Injection (body)"
278,"41_278","Lyssavirus rabies","Desmodus_rotundus",33.18,562,"Mouse LD50",16.9379144062688,"Injection (body)"
278,"42_278","Lyssavirus rabies","Desmodus_rotundus",33.18,562,"Mouse LD50",16.9379144062688,"Injection (body)"
279,"1_279","Lyssavirus rabies","Desmodus_rotundus",33.18,100,"Mouse LD50",3.01386377335744,"Injection (body)"
279,"2_279","Lyssavirus rabies","Desmodus_rotundus",33.18,100,"Mouse LD50",3.01386377335744,"Injection (body)"
279,"3_279","Lyssavirus rabies","Desmodus_rotundus",33.18,100,"Mouse LD50",3.01386377335744,"Injection (body)"
279,"4_279","Lyssavirus rabies","Desmodus_rotundus",33.18,100,"Mouse LD50",3.01386377335744,"Injection (body)"
279,"5_279","Lyssavirus rabies","Desmodus_rotundus",33.18,100,"Mouse LD50",3.01386377335744,"Injection (body)"
279,"6_279","Lyssavirus rabies","Desmodus_rotundus",33.18,100,"Mouse LD50",3.01386377335744,"Injection (body)"
279,"7_279","Lyssavirus rabies","Desmodus_rotundus",33.18,100,"Mouse LD50",3.01386377335744,"Injection (body)"
279,"8_279","Lyssavirus rabies","Desmodus_rotundus",33.18,100,"Mouse LD50",3.01386377335744,"Injection (body)"
279,"9_279","Lyssavirus rabies","Desmodus_rotundus",33.18,100,"Mouse LD50",3.01386377335744,"Injection (body)"
279,"10_279","Lyssavirus rabies","Desmodus_rotundus",33.18,100,"Mouse LD50",3.01386377335744,"Injection (body)"
279,"11_279","Lyssavirus rabies","Desmodus_rotundus",33.18,1000,"Mouse LD50",30.1386377335744,"Injection (body)"
279,"12_279","Lyssavirus rabies","Desmodus_rotundus",33.18,1000,"Mouse LD50",30.1386377335744,"Injection (body)"
279,"13_279","Lyssavirus rabies","Desmodus_rotundus",33.18,1000,"Mouse LD50",30.1386377335744,"Injection (body)"
279,"14_279","Lyssavirus rabies","Desmodus_rotundus",33.18,1000,"Mouse LD50",30.1386377335744,"Injection (body)"
279,"15_279","Lyssavirus rabies","Desmodus_rotundus",33.18,1000,"Mouse LD50",30.1386377335744,"Injection (body)"
279,"16_279","Lyssavirus rabies","Desmodus_rotundus",33.18,1000,"Mouse LD50",30.1386377335744,"Injection (body)"
279,"17_279","Lyssavirus rabies","Desmodus_rotundus",33.18,1000,"Mouse LD50",30.1386377335744,"Injection (body)"
279,"18_279","Lyssavirus rabies","Desmodus_rotundus",33.18,1000,"Mouse LD50",30.1386377335744,"Injection (body)"
279,"19_279","Lyssavirus rabies","Desmodus_rotundus",33.18,1000,"Mouse LD50",30.1386377335744,"Injection (body)"
279,"20_279","Lyssavirus rabies","Desmodus_rotundus",33.18,1000,"Mouse LD50",30.1386377335744,"Injection (body)"
279,"21_279","Lyssavirus rabies","Desmodus_rotundus",33.18,10000,"Mouse LD50",301.386377335744,"Injection (body)"
279,"22_279","Lyssavirus rabies","Desmodus_rotundus",33.18,10000,"Mouse LD50",301.386377335744,"Injection (body)"
279,"23_279","Lyssavirus rabies","Desmodus_rotundus",33.18,10000,"Mouse LD50",301.386377335744,"Injection (body)"
279,"24_279","Lyssavirus rabies","Desmodus_rotundus",33.18,10000,"Mouse LD50",301.386377335744,"Injection (body)"
279,"25_279","Lyssavirus rabies","Desmodus_rotundus",33.18,10000,"Mouse LD50",301.386377335744,"Injection (body)"
279,"26_279","Lyssavirus rabies","Desmodus_rotundus",33.18,10000,"Mouse LD50",301.386377335744,"Injection (body)"
279,"27_279","Lyssavirus rabies","Desmodus_rotundus",33.18,10000,"Mouse LD50",301.386377335744,"Injection (body)"
279,"28_279","Lyssavirus rabies","Desmodus_rotundus",33.18,10000,"Mouse LD50",301.386377335744,"Injection (body)"
279,"29_279","Lyssavirus rabies","Desmodus_rotundus",33.18,10000,"Mouse LD50",301.386377335744,"Injection (body)"
279,"30_279","Lyssavirus rabies","Desmodus_rotundus",33.18,10000,"Mouse LD50",301.386377335744,"Injection (body)"
279,"31_279","Lyssavirus rabies","Desmodus_rotundus",33.18,10000,"Mouse LD50",301.386377335744,"Injection (body)"
279,"32_279","Lyssavirus rabies","Desmodus_rotundus",33.18,1e+05,"Mouse LD50",3013.86377335744,"Injection (body)"
279,"33_279","Lyssavirus rabies","Desmodus_rotundus",33.18,1e+05,"Mouse LD50",3013.86377335744,"Injection (body)"
279,"34_279","Lyssavirus rabies","Desmodus_rotundus",33.18,1e+05,"Mouse LD50",3013.86377335744,"Injection (body)"
279,"35_279","Lyssavirus rabies","Desmodus_rotundus",33.18,1e+05,"Mouse LD50",3013.86377335744,"Injection (body)"
279,"36_279","Lyssavirus rabies","Desmodus_rotundus",33.18,1e+05,"Mouse LD50",3013.86377335744,"Injection (body)"
279,"37_279","Lyssavirus rabies","Desmodus_rotundus",33.18,1e+05,"Mouse LD50",3013.86377335744,"Injection (body)"
279,"38_279","Lyssavirus rabies","Desmodus_rotundus",33.18,1e+05,"Mouse LD50",3013.86377335744,"Injection (body)"
279,"39_279","Lyssavirus rabies","Desmodus_rotundus",33.18,1e+05,"Mouse LD50",3013.86377335744,"Injection (body)"
279,"40_279","Lyssavirus rabies","Desmodus_rotundus",33.18,1e+05,"Mouse LD50",3013.86377335744,"Injection (body)"
279,"41_279","Lyssavirus rabies","Desmodus_rotundus",33.18,1e+05,"Mouse LD50",3013.86377335744,"Injection (body)"
285,"1_285","Lyssavirus rabies","Pteropus_poliocephalus",675,1e+05,"TCID50",148.148148148148,"Injection (body)"
285,"2_285","Lyssavirus rabies","Pteropus_poliocephalus",675,1e+05,"TCID50",148.148148148148,"Injection (body)"
285,"3_285","Lyssavirus rabies","Pteropus_poliocephalus",675,1e+05,"TCID50",148.148148148148,"Injection (body)"
285,"4_285","Lyssavirus rabies","Pteropus_poliocephalus",675,1e+05,"TCID50",148.148148148148,"Injection (body)"
285,"5_285","Lyssavirus australis","Pteropus_poliocephalus",675,1e+05,"TCID50",148.148148148148,"Injection (body)"
285,"6_285","Lyssavirus australis","Pteropus_poliocephalus",675,1e+05,"TCID50",148.148148148148,"Injection (body)"
285,"7_285","Lyssavirus australis","Pteropus_poliocephalus",675,1e+05,"TCID50",148.148148148148,"Injection (body)"
285,"8_285","Lyssavirus australis","Pteropus_poliocephalus",675,1e+05,"TCID50",148.148148148148,"Injection (body)"
285,"9_285","Lyssavirus australis","Pteropus_poliocephalus",675,1e+05,"TCID50",148.148148148148,"Injection (body)"
285,"10_285","Lyssavirus australis","Pteropus_poliocephalus",675,1e+05,"TCID50",148.148148148148,"Injection (body)"
285,"11_285","Lyssavirus australis","Pteropus_poliocephalus",675,1e+05,"TCID50",148.148148148148,"Injection (body)"
285,"12_285","Lyssavirus australis","Pteropus_poliocephalus",675,1e+05,"TCID50",148.148148148148,"Injection (body)"
285,"13_285","Lyssavirus australis","Pteropus_poliocephalus",675,1e+05,"TCID50",148.148148148148,"Injection (body)"
285,"14_285","Lyssavirus australis","Pteropus_poliocephalus",675,1e+05,"TCID50",148.148148148148,"Injection (body)"
292,"1_292","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,NA,NA,NA,"Natural"
292,"2_292","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,NA,NA,NA,"Natural"
292,"3_292","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,NA,NA,NA,"Natural"
292,"4_292","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,NA,NA,NA,"Natural"
292,"5_292","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,NA,NA,NA,"Natural"
292,"6_292","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,NA,NA,NA,"Natural"
292,"7_292","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,NA,NA,NA,"Natural"
292,"8_292","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,NA,NA,NA,"Natural"
292,"9_292","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,NA,NA,NA,"Natural"
292,"10_292","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,NA,NA,NA,"Natural"
292,"11_292","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,NA,NA,NA,"Natural"
292,"12_292","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,NA,NA,NA,"Natural"
292,"13_292","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,NA,NA,NA,"Natural"
292,"14_292","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,NA,NA,NA,"Natural"
292,"15_292","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,NA,NA,NA,"Natural"
292,"16_292","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,NA,NA,NA,"Natural"
292,"17_292","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,NA,NA,NA,"Natural"
292,"18_292","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,NA,NA,NA,"Natural"
292,"19_292","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,NA,NA,NA,"Natural"
292,"20_292","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,NA,NA,NA,"Natural"
292,"21_292","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,NA,NA,NA,"Natural"
292,"22_292","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,NA,NA,NA,"Natural"
292,"23_292","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
292,"24_292","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
292,"25_292","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
292,"26_292","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
292,"27_292","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
292,"28_292","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
292,"29_292","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
292,"30_292","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
292,"31_292","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
292,"32_292","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
292,"33_292","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
292,"34_292","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
292,"35_292","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
292,"36_292","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
292,"37_292","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
292,"38_292","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
292,"39_292","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
292,"40_292","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
292,"41_292","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
292,"42_292","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
292,"43_292","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
292,"44_292","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
292,"45_292","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
292,"46_292","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
292,"47_292","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
292,"48_292","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
292,"49_292","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
292,"50_292","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
292,"51_292","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
292,"52_292","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
292,"53_292","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
292,"54_292","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
292,"55_292","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
292,"56_292","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
292,"57_292","Saint Louis encephalitis virus","Tadarida_brasiliensis",12.5,150,"Mouse LD50",12,"Injection (body)"
