PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	EA	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	HAN, SHIH-DZE; POGODINA, V. V.								Use of the immunofluorescence method for comparative study of experimental infection in mice inoculated with viruses of Eastern tick-borne encephalitis and Malayan virus TR-21 From: REF ZH BIOL, 1966, No. 11B219. (Translation)				Ispol'zovanie metoda immunofluorestsentsii dlya sravnitel'nogo izucheniya eksperimental'noi infektsii u myshei, zarazhennykh virusami vostochnogo kleshchevogo entsefalita i malaiskim virusom TR-21 From: REF ZH BIOL, 1966, No. 11B219. (Translation)				TR INST POLIOMIELITA VIRUS ENTSEFALITOV AKAD MED NAUK SSSR				7				65	67						1965	1965	Immunofluorescence was used in experiments on adult mice inoculated subcutaneously with the virus of Eastern tick-borne encephalitis (strain Khab-17) and with the virus of Malayan fever (strain TR-21). These viruses are viscerotropic, besides the central nervous system [CNS], they reproduce actively in the subdermal cellular tissue on the site of the injection; in the lymphatic nodes, spleen, and intestine. The presence of 2 phases in the reproduction of both viruses was noted: the visceral phase and the CNS phase. The Malayan virus (TR-21) being similar to the tick-borne encephalitis virus in tropism is distinguishable from it by its slower spread within the organism and by lower reproductive activity.																					BCI:BCI19674800086913		
B	MOHLER, J. R.								Report of the Chief of the Bureau of Animal Industry, 1933.								Report of the Chief of the Bureau of Animal Industry, 1933.								47 pp.	47 pp.						1933	1933	Weekly counts of stable flies [Stomoxys calcitrans L.] captured in traps in central Iowa during the summer and autumn of 1932 showed that the numbers increased during the first part of August, decreased in the latter part of the month and suddenly increased again during the first two weeks of September. A study of the incidence of swine fever (hog-cholera) in Iowa during the same period revealed one peak in the latter part of August and another in the latter part of September, thus following the periods of maximum fly prevalence by about two weeks. Although these data are not conclusive proof of transmission by the fly, they support those previously obtained [cf. R.A.E., B 18 100]. A stock solution containing 20 per cent. coconut-oil soap and 5 per cent. orthophenylphenol diluted with warm water (1: 50) and used as a shampoo for dogs and cats is effective in killing their fleas, promotes healing of cuts and other external injuries and has no apparent toxic effects even in stronger concentrations. One per cent. orthophenylphenol dissolved in milk of lime destroyed mites when sprayed over the interior of fowl houses.As a result of the continued campaign for the eradication of Boophilus annulatus Say, further areas were released from Federal Quarantine during the year, the infested area, which is now only one-twelfth of its original size, being confined to parts of Florida, Louisiana and Texas. It appears that the cattle-fever (piroplasmosis) tick now generally found in the infested areas of Florida is B. annulatus australis Fuller [cf. 21 101], which is believed to be able to complete its life-cycle on one or more wild animals in addition to its domestic hosts. For this reason its eradication may involve the control of certain game animals. During the year, a few cases of re-infestation in tick-free areas, apparently due to the presence of numerous deer and of this variety of tick, were reported. Experiments on the vectors of anaplasmosis of cattle have shown that the disease may be transmitted by adults of Rhipicephalus sanguineus Latr., infected as nymphs [cf. 19 66] and by Ixodes scapularis Say. Hereditary transmission [see the two following abstracts] has only been obtained in the case of the cattle-fever tick [B. annulatus]. A study of piroplasmosis has shown that both Piroplasma (Babesia) bigeminum and P. (B.) argentinum occur in Louisiana.In the central zone of an area in Colorado in which an experiment on the eradication of cattle grubs [Hypoderma] has been in progress during the last five years, the number of larvae per animal was 5.1, as compared with 9.2 in the previous year and 35 at the beginning of the experiment. The animals have been effectively and safely treated by inserting into the warble holes small medicated rods made from 3/4 oz. gum arabic, 1/4 oz. glue, 1/4 oz. tannic acid powder and 2 oz. derris powder mixed with enough water to make a stiff paste.It has been determined that Gastrophilus intestinalis DeG., reaches the stomach of a horse 21-28 days after the larvae are taken into the mouth [cf. 18 274]. The experiments indicate that the animal can be successfully treated one month after the disappearance of the adult flies in the autumn, provided that it does not become re-infested from eggs laid on its coat; the eggs on the coat can be destroyed by the application of suitable disinfectants.																					CABI:19341000169		
J	PERLA, D.; MARMORSTON, J.								Role of vitamin C in resistance.								Arch. Pathol.				28				543	575						1937	1937	1. These two papers are a review of the experimental evidence obtained chiefly, with guineapigs on scorbutic diets, and with rats and rabbits, and of such observations as have been made on human beings. The evidence is somewhat conflicting but' an attempt is made to summarise the present State of knowledge.Deficiency of vitamin C [ascorbic acid] does not interfere with the formation of natural antibodies although it impairs the effectiveness of immunization to tetanus and diphtheria toxin. Subclinical scurvy may be associated with increased skin sensitivity to tuberculin and increased susceptibility to anaphylaxis, but in manifest scurvy the skin reactions are suppressed, and the anaphylactic reaction reduced. Complete deficiency of vitamin C [ascorbic acid] is thought to lower natural resistance to subsequently induced acute infection. Chronic deficiency lowers the resistance of the guineapig to induced infection with the beta streptococcus, and a condition resembling rheumatic fever results.																					CABI:19371401804		
J	BLANC, G.; BALTAZARD, M.								A Series of Papers on Typhus.								Arch. Inst. Pasteur Maroc				2	4			535	715						1944	1944	This series comprises the following 11 papers, all of which are by Blanc & Baitazard only, with the exception indicated.Revue chronologique sur la transmission et la conservation naturelles des typhus (pp. 535-577). This is a review of the literature published up to 1939.Etude du comportement des virus exanthematiques chez divers ectoparasites: I. Comportement du virus du typhus murin chez le pou de l'ane, Haematopinus asini, by Blanc, L. A. Martin & Baitazard (pp. 578-585), II. Comportement du virus du typhus epidemique chez les puces, Xenopsylla cheopis et Pulex irrit'ans (pp. 586-601) and III. Comportement des virus de la fievre boutonneuse et de la fievre pourpree chez les puces Xenopsylla cheopis et Ctenocephalos canis (pp. 602-610). The contents of the first and the greater part of the second of this group of papers have been noticed from briefer sources [R.A.E., 28 129; 29 15]. The second also contains accounts of experiments in which Xenopsylla. cheopis, Roths., failed to transmit epidemic typhus to guineapigs by biting when the possibility of contamination by excreta was excluded, and did so in only a proportion of cases and after prolonged exposure when it was not, whereas a rat exposed to fleas and contamination by their excreta, readily became infected. A rat infested with fleas spends much time licking its fur. In so doing, it ingests large numbers and also dilutes the excreta on the fur, thus facilitating penetration of the mucous membranes by the infecting agent, whereas an infested guineapig scratches superficially to dislodge fleas, but does not lick. Epidemic typhus was transmitted to monkeys (Macaca sylvana) by placing the dry excreta of infected fleas, which had been kept in the laboratory for 8-115 days, on the mucous membranes of the eyes, nose and lips. A few experiments, details of which are not given, showed that the behaviour of the causal agent of epidemic typhus in Pulex irritans, L., was the same as in X. cheopis.The third paper deals with experiments carried out in 1938-40 on the behaviour of the agents of Marseilles fever and Rocky Mountain spotted fever in X. cheopis and Ctenocephalides (Ctenocephalus) canis, Curt. The agent of Marseilles fever survived for 44 days in examples of X. cheopis that had bitten infected rats, but they did not transmit the disease by biting and their excreta were not infective when injected intraperitoneally into guineapigs 0-15 days after collection. C. canis acquired the infection from guineapigs, but its excreta were not infective. Fleas of only one out of many batches of X. cheopis harboured the agent after being confined with infected guineapigs. X. cheopis has been found to bite guineapigs much less readily than rats, and biting experiments made on the former have therefore comparatively little significance.When batches of crushed fleas (X. cheopis) that had completed a few meals .1-70 days previously on a guineapig ill with Rocky Mountain spotted fever were inoculated into guineapigs, fleas that had had their last infecting meal 3, 7 and 12 days previously induced infection but the others did not. The fleas did not transmit the disease by biting, and their excreta were not infective when injected intraperitoneally into guineapigs. Guineapigs did not become infected by injection of crushed fleas that were the offspring of those fleas. When the fleas had the opportunity of feeding on infected animals for a long time, the infection persisted in them throughout their life, but they did not transmit it by biting and their excreta were not infective.Recherches sur l'immunite dans les maladies exanthematiques humaines: I. Immunite conferee par l'infection apparente (pp. 611-624). II. Immunite conferee par l'infection "inapparente " ou l'infection "attenuee " (pp. 625-632). III. Qualite de l'immunite. Reinfection inapparente (pp. 633-650). IV. Immunite generale et immunite locale (pp. 651-655). This group of papers deals with investigations made from 1933 to 1942 on immunity in human diseases of the typhus group, and earlier work on this subject is also reviewed It is demonstrated in the first that the immunity conferred by apparent infec tion with epidemic and murine typhus, Marseilles fever and Rocky Mountain spotted fever is complete and lasting, no reinfection ever having been observed by the authors, and that an equally strong cross immunity exists between Marseilles fever and Rocky Mountain spotted fever and between epidemic and murine typhus. In the second, it is demonstrated that inapparent infection with the four diseases in man and animals confers absolute immunity for several years, and in the third that inapparent reinfection is extremely rare. It was only once observed in the course of the 31 experiments described, which involved the four diseases and inoculation of 233 animals in attempts to recover the agent. This was inapparent infection with Rocky Mountain spotted fever in a guineapig that had had inapparent Marseilles fever 1.41/2 months earlier.Recherches sur le mode de transmission du typhus: I. Non-transmission du typhus exanthematique par piqures de poux infectes (pp. II. Le reservoir de virus naturel des typhus, les dejections d'ectoparasites infectes (pp. 658-673). In the experiments described in the first of these two papers, lice [Pediculus humanus, L.] taken from two persons infected with epidemic typhus failed to infect eight Europeans on whom they fed through bolting silk under conditions that made contamination of the skin by louse excreta impossible. Each person was exposed for 15 minutes to about 140 lice (which were subsequently shown to be infected) and was later shown to be susceptible to murine typhus.Data collected from 1937 to 1942 on the infectiveness of the excreta of ectoparasites infected with murine typhus are discussed in the second paper, largely from the point of view of the preparation of vaccines. Experiments are described showing that infected fleas emit uniformly infected excreta throughout life, irrespective of season or temperature, and the same is true of epidemic typhus [29 16]. Injection into guineapigs of less than 1 mmg. of excreta never caused infection, 1- mmg. gave apparent infection or none when injected intraperitoncally and inapparent infection or none when injected subcutaneously or intradcrmically, and higher doses almost always gave apparent infection after an incubation period of six days when injected intraperitoneally, and an immunizing inapparent infection in all cases when injected subcutaneously or intradermically. In man, infection always followed intramuscular or subcutaneous injection of 10 mmg. [cf. 28 128] and followed injection by the same routes of 1 mmg. in a high percentage of cases. The excreta did not lose infectiveness when stored for 4<pounds> years; the agent of epidemic typhus also persisted for a considerable time in stored flea excreta, but the experiments were not continued for so long. The highest and lowest temperatures met with in nature and alternation of these temperatures did not affect' persistence of the infective agent in excreta so long as they were kept protected from humidity. It was destroyed by exposure to ordinary daylight for 12 months but not for six, by an hour's exposure to 120°C. [248°F.] in a dry atmosphere or to 60-80°C. [140-176°F] in a damp atmosphere, or by fumigation with sulphur dioxide for 30-120 minutes, but was not affected by fumigation with methyl bromide, which is sometimes used against lice in clothing. Experiments on man showed that its normal mode of passage from the dry excreta into the vertebrate host is through the mucous membranes.Transmission et conservation naturelles des typhus. Immunite. Epidemio-logie. Prophylaxie (pp. 674-704). This paper forms a conclusion to the series and is a critical review of the literature. Epidemic typhus is not transmitted by the bites of infected lice. Natural infection of the vertebrate host with the typhus fevers occurs through penetration of the mucous membranes by the causal agents from the excreta of ectoparasites. These excreta are the reservoir. The agent can circulate in the blood of persons who have no symptoms and infect ectoparasites, thus increasing the intensity of an epidemic. As a man has been found to be susceptible to infection a comparatively short time after having the agent circulating in his blood, the hypothesis is put forward that, in addition to persons with inapparent infection, there are healthy carriers who do not acquire lasting immunity. The causal agents of murine and epidemic typhus are distinct entities, and each is a single type and does not comprise a number of different strains. If a louse-transmitted epidemic of murine typhus occurred, it could do so only where lice were abundant and epidemic typhus was therefore likely to occur also, and it would immunize much of the population. The basic measure for preventing the spread of epidemic typhus remains the control of Pediculus humanus, but disinfection should also be designed to destroy the agent in its excreta on the clothes or in the houses of infected persons. In view of the susceptibility of the agent to moisture, this is best done by washing in weak disinfectant for the house and furnishings and steam sterilisation for clothing and bedding.Index bibliographique (pp.705-715). This comprises 171 references.																					CABI:19471000064		
J	Weck								Beobachtungen uber Trypanosomen des Menschen und der Tiere am Rovuma-Flusse.								Archiv Schiffshyg Leipzig				18				(113	124)						1914	1914																						ZOOREC:ZOOR05200003742		
J	Nicolle, P								A study of the experimental infection of the rabbit by Trypanosoma congolense. A description of the infection carried out by the passage of the virus from the mouse to the rabbit. Comparison with experimental nagana obtained by the same procedure								COMPTES RENDUS DES SEANCES DE LA SOCIETE DE BIOLOGIE ET DE SES FILIALES				115				1507	1509						1934	1934																						WOS:000200959900613		
J	YORKE, WARRINGTON; ADAMS, A. R. D.; MURGATROYD, F.								Studies in chemotherapy. 2. The action in vitro of normal human serum on the pathogenic trypanosomes, and its significance								ANN TROP MED & PARASITOL				24	(1)			115	160						1930	1930	The authors give an exhaustive review of the mass of literature dealing with the protective and curative action of normal human serum in mice infected with certain pathogenic trypanosomes. Contrary to previous workers, they show that normal human serum] is also markedly trypanocidal in vitro at 37[degree] C. when tested against Trypanosoma equiperdum, T. congolense and a laboratory strain of T. rhodesiense. Comparatively little trypanocidal action in vitro was exhibited against a recently isolated strain of T. rhodesiense and none against a laboratory strain of T. gambiense. Experimental methods for these tests are given in detail. The authors believe that these results give the strongest grounds for believing that man's natural immunity to the trypanosomes of stock and his susceptibility to T. gambiense are directly correlated with the therapeutic property of normal serum against the animal parasites. They adduce evidence that serum-resistance is a "fixed" character of T. gambiense strains but is more labile in T. rhodesiense. Therefore, laboratory strains of the former are generally resistant, of the latter susceptible, to human serum, although both are resistant in human infections. These experimental findings are discussed in detail in regard to the epidemiology of human trypano-somiases of Africa, the identity of T. brucei and T. rhodesiense, antelope reservoirs of the latter, and the relation of both parasites to T. gambiense. || ABSTRACT AUTHORS: W. H. Talia-ferro																					BCI:BCI19310500017618		
J	Bouilliez, M.								Expose des travaux en cours au laboratoire de Fort-Archambaud [Trypanosomiases, mouches piquantes, paludisme, bilharziose, goitre].								Bulletin de la Societe de Pathologie Exotique Paris				7				(685	694)						1914	1914																						ZOOREC:ZOOR05200004069		
J			WEST AFRICAN COCOA RESEARCH INSTITUTE.						Annual Report of the West African Cocoa Research Institute, 1960-61.								Annual Report of the West African Cocoa Research Institute, 1960-61.								113 pp.	113 pp.						1962	1962	Research is reported under the following headings: Virus research (pp. 19-26): Mechanical transmission; the effect of viruses on growth and yield; resistance and tolerance. Black-pod disease (pp. 26-32): Spraying trials; resistance and tolerance; alternate hosts. A gall disease of cocoa in Ghana (pp. 33-5). Capsid yield-recorded units- yield trends since 1954 (pp. 35-8). Mealy bug studies (pp. 38-40): Control trials; population studies. Capsid studies (pp. 40-4). Pollination studies (p. 44). Minor pests (pp. 44-51): Nurse shade vs. no shade experiment; lepidoptera; Marmara studies. Establishment and maintenance experiments (pp. 51-6): Spacing; pruning; shade efficiency; propagation. Plant breeding and selection (pp. 56-62): Yields; pod-disease and rodent damage; pollination studies; relationship between growth and yield; selfing of self-incompatible cocoa; fat content of varieties. Soil fertility, irrigation and shade (pp. 63-73): Field experiments and soil chemistry; shade and fertilizer experiment with foliar analysis; fertilizer recommendations. Cocoa preparation and quality (p. 74). Virus research (pp. 75-81): Vectors; extraction of viruses; a new outbreak; effect of environment on virus-infected cocoa. Entomology (pp. 81-92): Shot-hole borers and minor pests. Agronomy (pp. 92-6): Spacing and nursery trials. Fungicides research (pp. 96-106).																					CABI:19620305567		
B	MOHLER, J. R.								Report of the Chief of the Bureau of Animal Industry, 1934.								Report of the Chief of the Bureau of Animal Industry, 1934.								52 pp.	52 pp.						1934	1934	In studies on the application of the complement-fixation test in the diagnosis of anaplasmosis, specific antigens were demonstrated in infected nymphs and adults of the tick, Rhipicephalus sangitineus, Latr., when tested against a serum from an active case of the disease, but not in uninfected adults. Specific antigens were demonstrated in engorged females of Boophilus annulatus, Say, obtained from cattle infected with tick-fever [Piroplasma bigeminum], when tested with the serum of an animal known to be affected with pure anaplasmosis and with the serum of a second animal known to be affected with piro-plasmosis but in which anaplasmosis could not be absolutely excluded. Infected larvae of this species showed similar antigenic value. Females of Aedes aegypti, L., that had fed on a carrier of anaplasmosis were permitted to engorge 9 days later on a susceptible splenectomised cow. Transmission of anaplasmosis did not occur as judged by failure of the test cow to react.In the campaign for the eradication of Boophilus annulatus, a further area of over 13, 000 square miles was released from Federal Quarantine and no areas were re-quarantined, so that the quarantined area has been further reduced from 12 per cent. [not one-twelfth as erroneously stated (R.A.E., B 22 57)] to 11 per cent. of its original size.Anaplasma marginale appears to be digested by the ticks, Dertna-centor variabilis, Say, and D. venustus, Banks (andersoni, Stiles). It could not be differentiated in the epithelial cells of the digestive tract of the tick in the stage that had ingested it, nor in the salivary glands of the next stage, which transmitted anaplasmosis to susceptible cattle. This suggests that the causal agent of the disease is ultramicroscopic in the tick. When examples of Boophilus annulatus and Rhipicephalus sanguineus infected with anaplasmosis were triturated in normal saline and injected intravenously into susceptible cattle, no disease and no immunity were produced, whether the emulsion was filtered through a Seitz filter or not. When ticks from the same lot were allowed to engorge, however, B. annulatus transmitted Piroplasma (Babesia) argentinum and R. sanguineus transmitted anaplasmosis.In the central zone of an area in Colorado in which a campaign for the eradication of cattle grubs [Hypoderma] is being carried out, the number of larvae per animal was 49 as compared with 5.1 for the previous year [cf. 22 57]. The failure to reduce the number to below about 5 larvae per animal is attributed to infestation from untreated herds. In a field experiment, about 3, 000 head of cattle were successfully treated by means of the small medicated rods [loc. cit.], but fatal malignant oedema developed later in 8 cases. Experiments to find an effective method of rendering the rods safe against anaerobic infection indicated that the addition of colloidal iodine to the formula prevents infection with malignant oedema. The result of further tests on farm and range sheep indicate that pine tar and pine-tar oils do not repel Oestrus ovis, L., nor prevent it from depositing its larvae in or around the nostrils of sheep.Insects serving as intermediate hosts of two parasitic worms that infest fowls are recorded [21 118]. A dung beetle, Aphodiusgranarius, L., a Staphylinid, Oxytelus sp., and young grasshoppers were found to be intermediate hosts of Hymenolepis variabilis, a cestode of crows, but both field and laboratory observations indicate that A. granarius does not serve as an intermediate host for H. cantaniana, a related cestode of poultry. Grasshoppers and cockroaches have been shown to be intermediate hosts of the crow stomach worm, Microtetrameres helix, with which pigeons were experimentally infected; and a Carabid, Celia muscula, Say, to be an intermediate host of Raillietina magninumida, a guinea-fowl cestode.A 5 per cent. mixture of orthophenylphenol in hydrated lime or kaolin dusted into the feathers of fowls effectively destroyed the louse, Eomenacanthus straminem, Nitzsch (Menopon biseriatum, Piag.). A 4 per cent. solution of pure coconut-oil soap in water killed Haematopinus adventicius chinensis, Fahrenh. (suis, auct.) on pigs. All lice and about 10 per cent. of their eggs were destroyed by a 50 per cent. dilution of acetone but a 12.5 per cent. dilution was apparently ineffective. Treatment of canine sarcoptic mange [Sarcoptes canis[Sarcoptes scabiei], Gerl.] with derris powder containing 5 per cent. rotenone gave promising results.																					CABI:19351000157		
