PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	EA	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Yarilin, DA; Valiando, J; Posnett, DN								A mouse herpesvirus induces relapse of experimental autoimmune arthritis by infection of the inflammatory target tissue								JOURNAL OF IMMUNOLOGY				173	8			5238	5246		10.4049/jimmunol.173.8.5238				OCT 15 2004	2004	It is not known what is required for successive relapses in autoimmune diseases or evolution to a progressive chronic disease. Autoimmune arthritis caused by passive transfer of autoantibodies against glucose 6-phosphate isomerase is transient and therefore lends itself well to test for what might extend the disease. Herpesviruses have long been suspected of contributing to human autoimmune disease. We infected mice with a murine gamma-herpesvirus (MHV-68). In immunodeficient mice, transient arthritis was followed by a relapse. This was due to lytic viral infection of synovial tissues demonstrated by PCR, immunohistochemistry, and electron microscopy. Latent infection could be reactivated in the synovium of normal mice when treated with Cytoxan and this was associated with increased clinical arthritis. We conclude that herpesviruses may play an ancillary pathogenic role in autoimmune arthritis by infection of the inflammatory target tissue.																					WOS:000224392200055	15470069	
J	STROGOV, A. K.,								The etiology of the "madness" of arctic and other foxes and of dogs living in the tundra zone of the Yakutsk Autonomous Soviet Socialist Republic Referat Zhur., Biol., 1962, No. 8I300. (Transla-tion)				Etiologiya "dikovaniya" pestsov, lisits i sobak, obitayushchikh v tundrovoi zone Yakutskoi ASSR Referat Zhur., Biol., 1962, No. 8I300. (Transla-tion)				NAUCH SOOBSHCHENIYA YAKUTSK FILIALA SIBIR OTDEL AKAD NAUK SSSR				5				101	108						1961	1961	This work was done on the tundra of Nizhne-Kolymskii raion from 1958 to 1960. Autopsies were performed to study the brains and spinal cords of 94 arctic foxes (cadavers from commercial hunting, sick animals which had been killed, and those which had died), 2 specimens of Vulpes, 2 dogs, and 39 lemmings. Aseptically prepared suspensions in physiological salt solution of the brains of sick animals were used to infect rabbits by intracerebral or intramuscular injection. In 10 to 15 days the rabbits developed the same kind of illness with symptoms of severe infection of the central nervous system; this usually lasted 2 or 3 days and ended fatally. In a 2d passage the clinical picture was the same, but on the 3d, if the brain was taken from an animal which had died and not from one which had been killed, the activity of the virus was attenuated. Similar results were obtained in the experimental infection of 6 arctic foxes. The viral activity could be preserved in frozen brain tissue for 202 days. In the brain cells of animals suffering from "madness" no Negri bodies were observed; no symptoms of hydrophobia were noted; the spread of the disease was limited to the polar region; and it did not spread to man. Judging by the remaining symptoms this "madness" is very similar to rabies: for this reason the author recommends that measures be taken to control the disease.																					BCI:BCI19624000016259		
J	TIMM, H								EINFLUSS DES GEWEBSZERFALLS AUF DIE NACHWEISBARKEIT VON VIREN - SPEZIELL EXPERIMENTIERT AM INFLUENZAVIRUS UND AM MAUSELUNGENGEWEBE								ZENTRALBLATT FUR BAKTERIOLOGIE PARASITENKUNDE INFEKTIONSKRANHEITEN UND HYGIENE ABTEILUNG 1-ORIGINALE MEDIZINISCH HYGIENSCHE BAKTERIOLOGIE VIRUSFORSCHUNG UND PARASITOLOGIE				197	3			307	&						1965	1965																						WOS:A19656962000002		
J	Warner, Bryce M.; Sloan, Angela; Deschambault, Yvon; Dowhanik, Sebastian; Tierney, Kevin; Audet, Jonathan; Liu, Guodong; Stein, Derek R.; Lung, Oliver; Buchanan, Cody; Sroga, Patrycja; Griffin, Bryan D.; Siragam, Vinayakumar; Frost, Kathy L.; Booth, Stephanie; Banadyga, Logan; Saturday, Greg; Scott, Dana; Kobasa, Darwyn; Safronetz, David								Differential Pathogenesis between Andes Virus Strains CHI-7913 and Chile-9717869 in Syrian Hamsters								JOURNAL OF VIROLOGY				95	10					e00108-21	10.1128/JVI.00108-21				MAY 2021	2021	Hantavirus cardiopulmonary syndrome (HCPS) is a severe respiratory disease caused by orthohantaviruses in the Americas with a fatality rate as high as 35%. In South America, Andes orthohantavirus (Hantaviridae, Orthohantavirus; ANDV) is a major cause of HCPS, particularly in Chile and Argentina, where thousands of cases have been reported since the virus was discovered. Two strains of ANDV that are classically used for experimental studies of the virus are Chile-9717869, isolated from the natural reservoir, the long-tailed pygmy rice rat, and CHI-7913, an isolate from a lethal human case of HCPS. An important animal model for studying pathogenesis of HCPS is the lethal Syrian golden hamster model of ANDV infection. In this model, ANDV strain Chile-9717869 is uniformly lethal and has been used extensively for pathogenesis, vaccination, and therapeutic studies. Here, we show that the CHI 7913 strain, despite having high sequence similarity with Chile-9717869, does not cause lethal disease in Syrian hamsters. CHI-7913, while being able to infect hamsters and replicate to moderate levels, showed a reduced ability to replicate within the tissues compared with Chile-9717869. Hamsters infected with CHI-7913 had reduced expression of cytokines interleukin-4 (IL-4), IL-6, and gamma interferon compared with Chile-9717869-infected animals, suggesting potentially limited immune mediated pathology. These results demonstrate that certain ANDV strains may not be lethal in the classical Syrian hamster model of infection, and further exploration into the differences between lethal and nonlethal strains should provide important insights into molecular determinants of pathogenic hantavirus infection.IMPORTANCE Andes orthohantavirus (ANDV) is a New World hantavirus that is a major cause of hantavirus cardiopulmonary syndrome (HCPS; also referred to as hantavirus pulmonary syndrome) in South America, particularly in Chile and Argentina. ANDV is one of the few hantaviruses for which there is a reliable animal model, the Syrian hamster model, which recapitulates important aspects of human disease. Here, we infected hamsters with a human isolate of ANDV, CHI 7913, to assess its pathogenicity compared with the classical lethal Chile-9717869 strain. CHI-791 3 had 22 amino acid differences from Chile-9717869, did not cause lethal disease in hamsters, and showed reduced ability to replicate in vivo. Our data indicate potentially important molecular signatures for the pathogenesis of ANDV infection in hamsters and may lead to insights into what drives the pathogenesis of certain hantaviruses in humans.																					WOS:000647742200010	33627395	
J	Kuo, Lili; Jaeger, Anna S.; Banker, Elyse M.; Bialosuknia, Sean M.; Mathias, Nicholas; Payne, Anne F.; Kramer, Laura D.; Aliota, Matthew T.; Ciota, Alexander T.								Reversion to ancestral Zika virus NS1 residues increases competence ofAedes albopictus								PLOS PATHOGENS				16	10					e1008951	10.1371/journal.ppat.1008951				OCT 2020	2020	Both mosquito species-specific differences and virus strain -specific differences impact vector competence. Previous results in our laboratory with individual populations of N. American mosquitoes support studies suggestingAedes aegyptiare more competent thanAe.albopictusfor American Zika virus (ZIKV) strains and demonstrate that U.S.Ae.albopictushave higher competence for an ancestral Asian ZIKV strain. A982V, an amino acid substitution in the NS1 gene acquired prior to the American outbreak, has been shown to increase competence inAe.aegypti. We hypothesized that variability in the NS1 could therefore contribute to species-specific differences and developed a reverse genetics system based on a 2016 ZIKV isolate from Honduras (ZIKV-WTic) to evaluate the phenotypic correlates of individual amino acid substitutions. In addition to A982V, we evaluated G894A, which was acquired during circulation in the Americas. Reversion of 982 and 894 to ancestral residues increased infectivity, transmissibility and viral loads inAe.albopictusbut had no effect on competence or replication inAe.aegypti. In addition, while host cell-specific differences in NS1 secretion were measured, with significantly higher secretion in mammalian cells relative to mosquito cells, strain-specific differences in secretion were not detected, despite previous reports. These results demonstrate that individual mutations in NS1 can influence competence in a species-specific manner independent of differences in NS1 secretion and further indicate that ancestral NS1 residues confer increased competence inAe.albopictus. Lastly, experimental infections ofIfnar1(-/-)mice demonstrated that these NS1 substitutions can influence viral replication in the host and, specifically, that G894A could represent a compensatory change following a fitness loss from A982V with some viral genetic backgrounds. Together these data suggest a possible role for epistatic interactions in ZIKV fitness in invertebrate and vertebrate hosts and demonstrate that strains with increased transmission potential in U.S.Ae.albopictuscould emerge.Author summary The factors that facilitated the emergence and rapid dissemination of ZIKV in the Americas, and the specific role of strain variation and adaptive evolution in ZIKV transmission, are not fully understood. It has been shown that an amino acid substitution in the NS1 gene acquired prior to the American outbreak confers increased infectivity inAe.aegypti. Therefore, we hypothesized that variability in the NS1 could contribute to species-specific differences. To investigate the role of the ZIKV NS1 in competence of bothAe.aegyptiandAe.albopictuswe utilized reverse genetics to revert to the ancestral NS1 residues and characterized the resultant mutant strains. Reversions increased infectivity, transmissibility and viral loads inAe.albopictusbut had no effect on competence or replication inAe.aegypti. Additionally, we assessed the effect of these mutations on NS1 secretion and both virulence and viremia kinetics using a ZIKV mouse model. NS1 secretion, as well as vertebrate morbidity or mortality, were similar among strains, yet strain-specific differences in viremia levels were identified. These results demonstrate that individual mutations in NS1 can influence competence in a species-specific manner independent of differences in NS1 secretion and further indicate that ancestral NS1 residues confer increased competence inAe.albopictus. Moreover, contrasting these data with previous studies suggests a role for epistatic interactions in ZIKV fitness in invertebrate and vertebrate hosts.																					WOS:000581806100001	33052957	
J	Tokunaga, H.								Increases in hemagglutinin (HA) sugar chains may contribute to the survival of influenza viruses among humans?								Kawasaki Medical Journal				35	4			319	328						2009	2009	Since it emerged in 1968, the human influenza A virus H3N2 subtype (so-called Hong Kong type) has undergone repeated antigenic mutations with resulting epidemics. As well, the number of sugar chains (oligosaccharides) in the globular region of hemagglutinin (HA) has gradually increased. It has been speculated that this increase in oligosaccharides may have contributed to the survival of this virus among humans. This could be because the sugar chains cover the major antigenic site of HA and so the virus escapes any attack form the host's immune system. However this concept has not been examined experimentally. The present study investigated this concept by reverse genetics and experimental infections in mice. The glycosylation sites of HA of A/Okayama/06/01 were removed by mutagenesis retrospective deconstruction, one after another. Through reverse genetics, mutant viruses were generated. Mice were intranasally infected with the original (H3-0) and mutant viruses in which the 1 to 3 glycosylation sites were removed (named H3-1, H3-2 and H3-3, respectively). One month after infection, sera were collected from infected mice and the cross reactivity of the neutralizing antibodies in the sera were assayed using various combinations of sera and viruses. H3-1 and H3-2 were highly cross-reactive, whereas H3-0 and H3-3 were clearly distinguished from H3-1 and H3-2, respectively. Both the addition and the deletion of a glycosylation site reduced cross reactivity. The present study indicated that oligosaccharides may be convenient tools for modifying immunogenicity, thereby helping an escape from immune recognition. This report also discussed an influenza epidemic pattern in New York City from this point of view.																					CABI:20103094242		
J	Hundekar, SL; Thakare, JP; Gokhale, MD; Barde, PV; Argade, SV; Mourya, DT								Development of monoclonal antibody based antigen capture ELISA to detect chikungunya virus antigen in mosquitoes								INDIAN JOURNAL OF MEDICAL RESEARCH				115				144	148						APR 2002	2002	Background & objectives: Chikungunya (CHIK) virus has caused numerous large outbreaks in India. No active or passive surveillance has been carried out since the last epidemic which occurred in 1971. For active surveillance, it is necessary to have a test, which can detect the virus from a large number of field-collected mosquitoes.Methods: The present study describes the standardization of monoclonal antibody (MAb) based antigen capture ELISA to detect chikungunya virus antigen from the mosquitoes. CHIK virus antigen front suspension of experimentally infected mosquitoes and their progeny was captured on mouse polyclonal antibody, while biotinylated CHIK Mab was used as a probing antibody. CHIK virus antigen in the head squashes of virus inoculated mosquitoes was detected using indirect immunofluorescence antibody (IFA) test for confirmation of ELISA results.Results: The ELISA test was sensitive enough to detect antigen even if a small fraction of a single infected mosquito homogenate was incorporated in the test. The IFA test failed to detect CHIK antigen in 10 and 25 mul of suspension whereas with ELISA it was detected in all the samples. Progeny of Aedes aegypti and Ae. albopictus mosquitoes infected with chikungunya virus did not show the possibility of existence of transovarial transmission.Interpretation & conclusion: This test is rapid and simple since it can be completed in two days as compared to the conventional mosquito inoculation and IFA techniques, which require at least 10 days. There is an additional advantage with this test that a large number of samples can be processed, and the remaining homogenate of the mosquitoes can be used for screening other viruses. Experimental data raised using this test showed that transovarial transmission of this virus does not occur in these vector species.																					WOS:000177941000002	12239836	
J	MENGES, RW; HARSHFIELD, GS; WENNER, HA								SPORADIC BOVINE ENCEPHALOMYELITIS .1. THE NATURAL HISTORY OF THE DISEASE IN CATTLE								AMERICAN JOURNAL OF HYGIENE				57	1			1	14						1953	1953																						WOS:A1953YA43600001	13007681	
J	GIEREND, M; HEPPNER, B								DIAGNOSTIC INVESTIGATIONS IN FELINE INFECTIOUS PERITONITIS(FIP)								KLEINTIERPRAXIS				28	2			103	&						1983	1983																						WOS:A1983QK38100007		
J	Buettner, Caroline; Heer, Maxi; Traichel, Jasmin; Schwemmle, Martin; Heimrich, Bernd								Zika Virus-Mediated Death of Hippocampal Neurons Is Independent From Maturation State								FRONTIERS IN CELLULAR NEUROSCIENCE				13						389	10.3389/fncel.2019.00389				AUG 27 2019	2019	Zika virus (ZIKV) infection of pregnant women and diaplazental transmission to the fetus is linked to the congenital syndrome of microcephaly in newborns. This neuropathology is believed to result from significant death of neuronal progenitor cells (NPC). Here, we examined the fate of neurons in the developing hippocampus, a brain structure which houses neuronal populations of different maturation states. For this purpose, we infected hippocampal slice cultures from immunocompetent newborn mice with ZIKV and monitored changes in hippocampal architecture. In neurons of all hippocampal subfields ZIKV was detected by immunofluorescence labeling and electron microscopy. This includes pyramidal neurons that maturate during the embryonic phase. In the dentate gyrus, ZIKV could be found in the Cajal-Retzius (CR) cells which belong to the earliest born cortical neurons, but also in granule cells that are predominantly generated postnatally. Intriguingly, virus particles were also present in the correctly outgrowing mossy fiber axons of juvenile granule cells, suggesting that viral infection does not impair region- and layer-specific formation of this projection. ZIKV infection of hippocampal tissue was accompanied by both a profound astrocyte reaction indicating tissue injury and a microglia response suggesting phagocytotic activity. Furthermore, depending on the viral load and incubation time, we observed extensive overall neuronal loss in the cultured hippocampal slice cultures. Thus, we conclude ZIKV can replicate in various neuronal populations and trigger neuronal death independent of the maturation state of infected cells.																					WOS:000482843800001	31551711	
B	Tennant, Bud C.; Hornbuckle, William E.; Gerin, John L.						Weber, O; Protzer, U		The woodchuck model of hepadnavirus infection								Comparative Hepatitis		Birkhauser Advances in Infectious Diseases						271	301		10.1007/978-3-7643-8558-3_13				2008	2008	Since discovery of the hepatitis B virus (HBV), closely related viruses have been described in several animal species. ne first of these was the woodchuck hepatitis virus (WHV), identified in woodchucks (Marmota monax) that were maintained at the Philadelphia Zoological Garden and which had experienced a high prevalence of chronic hepatitis and hepatocellular carcinoma (HCC). On the basis of morphological and molecular analyses, it was concluded that WHV was closely related to HBV. Since description of WHV, infection with viruses that belong to the family Hepadnaviridae have been described in the California ground squirrel (Spermophilus beecheyi) and the Arctic ground squirrel (Spermophilus parryi), two species closely related phylogenetically to woodchucks, and in six avian species. A total of four well characterized, mammalian hepadnaviruses now have been associated with development of HCC. These observations on naturally acquired hepadnavirus infections combined with the development of HCC in woodchucks following experimental infection with WHV or with the California ground squirrel virus (GSHV) provides, by analogy, convincing comparative medical evidence for the hepatocarcinogenicity of HBV. The woodchuck has become useful as an experimental animal model for research on the pathogenesis of HBV infection and for investigation of the molecular mechanisms of hepatocarcinogenesis. The woodchuck also has been useful in the discovery and preclinical development of antiviral drugs for treatment of HBV infection and for testing new forms of immunotherapy using cytokines and therapeutic vaccination. In particular, the woodchuck has been valuable for determining the impact of long-term antiviral treatment on the outcome of chronic hepadnavirus infection in placebo controlled, lifetime survival studies which have been predictive of the results of subsequent clinical trials.																					BCI:BCI200800659045		
B	Balsitis, Scott J.; Harris, Eva						Hanley, KA; Weaver, SC		Animal Models of Dengue Virus Infection and Disease: Applications, Insights and Frontiers								FRONTIERS IN DENGUE VIRUS RESEARCH								103	120						2010	2010	Many important questions in dengue pathogenesis are difficult to address without appropriate animal models of infection and disease. However, animal models of dengue virus (DENV) infection have been hampered by the fact that no non-human species naturally exhibits disease similar to human dengue fever or dengue shock syndrome following natural or experimental infection. Recently, though, many aspects of human DENV infection and disease have been reproduced in mice by manipulating the host and/or the virus to facilitate susceptibility to infection, and judicious use of these mouse models in combination with non-human primate models of DENV infection has resulted in substantial progress. This chapter briefly reviews the animal models for DENV infection currently available, and surveys the contributions each has made to four key areas in dengue research: pathogenesis, immunity and immunopathogenesis, therapeutic drug development, and vaccine development.																					WOS:000271100500006		
J	Peng JinMei; An TongQing; Zhao HongYuan; Liu YiMin; Chen JiaZeng; Leng ChaoLiang; Sun Yan; Chang Dan; Tian ZhiJun; Tong GuangZhi								Identification and antigenic variation of new epidemiology of pseudorabies virus from swine.								Zhongguo Yufang Shouyi Xuebao / Chinese Journal of Preventive Veterinary Medicine				35	1			1	4						2013	2013	An epidemic disease characterized by neurologic symptoms and death in neonatal piglets occurred in many large scale pig farms of mainland China since 2011. To investigate the causative agent of the disease, the gE of pseudorabies virus (PRV) was amplified by PCR from the brain tissues of dead piglets and the results showed that PRVs were found in all detected farms. Sequence alignments of gE indicated that gE genes from 14 farms of 5 provinces in 2012 were highly homologous and they were all belong to a relatively independent sub-branch in phylogenetic analysis. In addition, the isolated PRV named HeN1 was able to cause itch and death in experimentally infected mice and the LD50 of PRV HeN1 isolate was 10237 TCID50 which was significantly lower than that of virulent PRV Shuangcheng strain (103.83 TCID50). Furthermore, the cross-neutralization tests indicated that the serum from Bartha k61 vaccine strain inoculated pigs had low neutralizing effect to the PRV HeN1 isolate, but serum from HeN1 inoculated pigs had higher neutralizing effect to both of the viruses. In conclusion, we speculated that the prevalence of PRVs might have antigenic variation to some extent since 2011.																					CABI:20133066311		
J	Dutta, M. K.; Saha, V.; Sarkar, P.								Effect of experimental inoculation of rabies fixed virus in mice using intracerebral and subcutaneous route.								Indian Journal of Animal Health				31	1			15	20						1992	1992	A total of 20 albino mice were divided into two groups, each of 10 mice and each mouse was inoculated with challenge virus strain (CVS) of rabies fixed virus using intracerebral (i.c.) route in Group-I and subcutaneous (s.c.) route in Group-II. The brain, salivary glands, skin, corneas, livers, spleen and kidneys were collected for the fluorescent antibody test (FAT) and counter-immunoelectrophoresis (CIE) test for the detection of rabies viral antigen. The first clinical signs were observed 3 days after infection in Group-I mice and on the 4th day in Group-II mice. Average incubation periods in Group-I and Group-II mice were 3 and 5 days, respectively. One mouse survived with i.c. route of inoculation and 2 mice survived with s.c. route of inoculation. Amongst the mice killed pre-clinically the brain, salivary glands and cornea of Group-I mice only were positive by FAT but negative by CIE. All organs of the mice killed post-clinically were positive by FAT. The intensity of fluorescence with FAT and the rate of positivity with CIE also increased with time after infection. FAT was more sensitive then CIE.																					CABI:19922271939		
J	Kim, Hye-Ryoung; Lee, Youn-Jeong; Lee, Kyoung-Ki; Oem, Jae-Ku; Kim, Seong-Hee; Lee, Mun-Han; Lee, O-Soo; Park, Choi-Kyu								Genetic relatedness of H6 subtype avian influenza viruses isolated from wild birds and domestic ducks in Korea and their pathogenicity in animals								JOURNAL OF GENERAL VIROLOGY				91				208	219		10.1099/vir.0.015800-0				JAN 2010	2010	We report the genetic characterization of H6 avian influenza (Al) viruses isolated from domestic ducks and wild birds in Korea between April 2008 and April 2009. A phylogenetic analysis showed that the H6N1 viruses of wild birds and domestic ducks were of the same genotype (K-1) and were similar to the H6N1 virus isolated from a live poultry market in 2003, as six of the eight gene segments of those viruses had a common source. However, the H6N2 viruses of domestic poultry were separated into four genotypes (K-2a, K-2b, K-2c and K-2d) by at least a triple reassortment between influenza viruses of low pathogenicity from Korean poultry (H9N2 and H3N2) and viruses from aquatic birds. In an experimental infection of animals, certain H6 Al viruses replicated well in chickens and mice without pre-adaptation, indicating that H6 virus pathogenicity has the potential to be altered due to multiple reassortments, and that these reassortments could result in interspecies transmission to mammals.																					WOS:000273782200023	19812266	
J	Traub, E								Epidemiology of lymphocytic choriomeningitis in a mouse stock observed for four years								JOURNAL OF EXPERIMENTAL MEDICINE				69	6			801	817		10.1084/jem.69.6.801				JUN 1939	1939																						WOS:000202274300004	19870878	
J	Szumilas, Nadine; Corneth, Odilia B. J.; Lehmann, Christian H. K.; Schmitt, Heike; Cunz, Svenia; Cullen, Jolie G.; Chu, Talyn; Marosan, Anita; Mocsai, Attila; Benes, Vladimir; Zehn, Dietmar; Dudziak, Diana; Hendriks, Rudi W.; Nitschke, Lars								Siglec-H-Deficient Mice Show Enhanced Type I IFN Responses, but Do Not Develop Autoimmunity After Influenza or LCMV Infections								FRONTIERS IN IMMUNOLOGY				12						698420	10.3389/fimmu.2021.698420				AUG 23 2021	2021	Siglec-H is a DAP12-associated receptor on plasmacytoid dendritic cells (pDCs) and microglia. Siglec-H inhibits TLR9-induced IFN-alpha production by pDCs. Previously, it was found that Siglec-H-deficient mice develop a lupus-like severe autoimmune disease after persistent murine cytomegalovirus (mCMV) infection. This was due to enhanced type I interferon responses, including IFN-alpha. Here we examined, whether other virus infections can also induce autoimmunity in Siglec-H-deficient mice. To this end we infected Siglec-H-deficient mice with influenza virus or with Lymphocytic Choriomeningitis virus (LCMV) clone 13. With both types of viruses we did not observe induction of autoimmune disease in Siglec-H-deficient mice. This can be explained by the fact that both types of viruses are ssRNA viruses that engage TLR7, rather than TLR9. Also, Influenza causes an acute infection that is rapidly cleared and the chronicity of LCMV clone 13 may not be sufficient and may rather suppress pDC functions. Siglec-H inhibited exclusively TLR-9 driven type I interferon responses, but did not affect type II or type III interferon production by pDCs. Siglec-H-deficient pDCs showed impaired Hck expression, which is a Src-family kinase expressed in myeloid cells, and downmodulation of the chemokine receptor CCR9, that has important functions for pDCs. Accordingly, Siglec-H-deficient pDCs showed impaired migration towards the CCR9 ligand CCL25. Furthermore, autoimmune-related genes such as Klk1 and DNase1l3 are downregulated in Siglec-H-deficient pDCs as well. From these findings we conclude that Siglec-H controls TLR-9-dependent, but not TLR-7 dependent inflammatory responses after virus infections and regulates chemokine responsiveness of pDCs.																					WOS:000717447200001	34497606	
J	Wang, Xiaolei; Yang, Zhiyuan; Wang, Xiuqing; Duan, Huijuan; Liu, Lixin; Cheng, Huimin; Yang, Chenghuai; Hou, Lidan; Pan, Jie; Zhao, Jicheng; Liu, Yuehuan; Lin, Jian								Development of a Hemagglutination Inhibition Assay for Duck Tembusu Virus								AVIAN DISEASES				63	2			298	301		10.1637/11954-082018-Reg.1				JUN 2019	2019	The HB strain of duck Tembusu virus (DTMUV) propagated in the brains of newborn mice was used to prepare antigens for use in the hemagglutination inhibition (HI) test. Results showed that such prepared antigens are highly specific to the serum samples derived from DTMUV-infected animals. No spurious hemagglutination reactions against serum samples specific to avian influenza virus H5, H7, H9 subtypes, Newcastle disease virus, egg drop syndrome virus, duck plague virus, and duck hepatitis A virus were observed. The HI test can detect specific antibodies in the serum samples as early as day 4 after experimental infection of ducks with DTMUV. When compared to a virus neutralization test, the sensitivity is 100%. Overall, the HI test developed is highly specific to DTMUV and can be used in clinical diagnosis of diseases and in vaccine studies to monitor the kinetics of antibody response.																					WOS:000470322100004	31251530	
R	Buttner, Caroline; Heer, Maxi; Traichel, Jasmin; Schwemmle, Martin; Heimrich, Bernd								Image_1_Zika Virus-Mediated Death of Hippocampal Neurons Is Independent From Maturation State.tif								Figshare											http://dx.doi.org/10.3389/fncel.2019.00389.s001				2019-11-20	2019	Zika virus (ZIKV) infection of pregnant women and diaplazental transmission to the fetus is linked to the congenital syndrome of microcephaly in newborns. This neuropathology is believed to result from significant death of neuronal progenitor cells (NPC). Here, we examined the fate of neurons in the developing hippocampus, a brain structure which houses neuronal populations of different maturation states. For this purpose, we infected hippocampal slice cultures from immunocompetent newborn mice with ZIKV and monitored changes in hippocampal architecture. In neurons of all hippocampal subfields ZIKV was detected by immunofluorescence labeling and electron microscopy. This includes pyramidal neurons that maturate during the embryonic phase. In the dentate gyrus, ZIKV could be found in the Cajal-Retzius (CR) cells which belong to the earliest born cortical neurons, but also in granule cells that are predominantly generated postnatally. Intriguingly, virus particles were also present in the correctly outgrowing mossy fiber axons of juvenile granule cells, suggesting that viral infection does not impair region- and layer-specific formation of this projection. ZIKV infection of hippocampal tissue was accompanied by both a profound astrocyte reaction indicating tissue injury and a microglia response suggesting phagocytotic activity. Furthermore, depending on the viral load and incubation time, we observed extensive overall neuronal loss in the cultured hippocampal slice cultures. Thus, we conclude ZIKV can replicate in various neuronal populations and trigger neuronal death independent of the maturation state of infected cells. Copyright: CC BY 4.0																					DRCI:DATA2020028017708568		
J	Tao, Pan; Mahalingam, Marthandan; Zhu, Jingen; Moayeri, Mahtab; Sha, Jian; Lawrence, William S.; Leppla, Stephen H.; Chopra, Ashok K.; Rao, Venigalla B.								A Bacteriophage T4 Nanoparticle-Based Dual Vaccine against Anthrax and Plague								MBIO				9	5					e01926-18	10.1128/mBio.01926-18				SEP-OCT 2018	2018	Bacillus anthracis and Yersinia pestis, the causative agents of anthrax and plague, respectively, are two of the deadliest pathogenic bacteria that have been used as biological warfare agents. Although Biothrax is a licensed vaccine against anthrax, no Food and Drug Administration-approved vaccine exists for plague. Here, we report the development of a dual anthrax-plague nanoparticle vaccine employing bacteriophage (phage) T4 as a platform. Using an in vitro assembly system, the 120-by 86-nm heads (capsids) of phage T4 were arrayed with anthrax and plague antigens fused to the small outer capsid protein Soc (9 kDa). The antigens included the anthrax protective antigen (PA) (83 kDa) and the mutated (mut) capsular antigen F1 and the low-calcium-response V antigen of the type 3 secretion system from Y. pestis (F1mutV) (56 kDa). These viral nanoparticles elicited robust anthrax-and plague-specific immune responses and provided complete protection against inhalational anthrax and/or pneumonic plague in three animal challenge models, namely, mice, rats, and rabbits. Protection was demonstrated even when the animals were simultaneously challenged with lethal doses of both anthrax lethal toxin and Y. pestis CO92 bacteria. Unlike the traditional subunit vaccines, the phage T4 vaccine uses a highly stable nanoparticle scaffold, provides multivalency, requires no adjuvant, and elicits broad T-helper 1 and 2 immune responses that are essential for complete clearance of bacteria during infection. Therefore, phage T4 is a unique nanoparticle platform to formulate multivalent vaccines against high-risk pathogens for national preparedness against potential bioterror attacks and emerging infections.IMPORTANCE Following the deadly anthrax attacks of 2001, the Centers for Disease Control and Prevention (CDC) determined that Bacillus anthracis and Yersinia pestis that cause anthrax and plague, respectively, are two Tier 1 select agents that pose the greatest threat to the national security of the United States. Both cause rapid death, in 3 to 6 days, of exposed individuals. We engineered a virus nanoparticle vaccine using bacteriophage T4 by incorporating key antigens of both B. anthracis and Y. pestis into one formulation. Two doses of this vaccine provided complete protection against both inhalational anthrax and pneumonic plague in animal models. This dual anthrax-plague vaccine is a strong candidate for stockpiling against a potential bioterror attack involving either one or both of these biothreat agents. Further, our results establish the T4 nanoparticle as a novel platform to develop multivalent vaccines against pathogens of high public health significance.																					WOS:000449472200090	30327445	
J	Bukh, Jens; Meuleman, Philip; Tellier, Raymond; Engle, Ronald E.; Feinstone, Stephen M.; Eder, Gerald; Satterfield, William C.; Govindarajan, Sugantha; Krawczynski, Krzysztof; Miller, Roger H.; Leroux-Roels, Geert; Purcell, Robert H.								Challenge Pools of Hepatitis C Virus Genotypes 1-6 Prototype Strains: Replication Fitness and Pathogenicity in Chimpanzees and Human Liver-Chimeric Mouse Models								JOURNAL OF INFECTIOUS DISEASES				201	9			1381	1389		10.1086/651579				MAY 1 2010	2010	Chimpanzees represent the only animal model for studies of the natural history of hepatitis C virus (HCV). To generate virus stocks of important HCV variants, we infected chimpanzees with HCV strains of genotypes 1-6 and determined the infectivity titer of acute-phase plasma pools in additional animals. The courses of first- and second-passage infections were similar, with early appearance of viremia, HCV RNA titers of >10(4.7) IU/mL, and development of acute hepatitis; the chronicity rate was 56%. The challenge pools had titers of 10(3)-10(5) chimpanzee infectious doses/mL. Human liver-chimeric mice developed high-titer infections after inoculation with the challenge viruses of genotypes 1-6. Inoculation studies with different doses of the genotype 1b pool suggested that a relatively high virus dose is required to consistently infect chimeric mice. The challenge pools represent a unique resource for studies of HCV molecular virology and for studies of pathogenesis, protective immunity, and vaccine efficacy in vivo.																					WOS:000276248400015	20353362	
